WT_1	WT_2	KO_1	KO_2
4921511I17Rik	0	2.02	2.02	0
4921511M17Rik	0	0	0	0
4921513I03Rik	0	1	2	1
4921515E04Rik	0	0	0	0
4921517D22Rik	1	0	0	0
4921518K17Rik	0	0	0	0
4921524J17Rik	472	565	557	500
4921524L21Rik	0	0	0	0
4921525O09Rik	1	2	5	1
4921529L05Rik	0	0	0	0
4921530L21Rik	0	0	0	0
4921531C22Rik	23	32	34	24
4921531P14Rik	0	0	0	0
4921533I20Rik	0	0	0	0
4921534H16Rik	0	0	0	0
4921536K21Rik	13	9	23	19
4921539E11Rik	0	0	0	1
4922502D21Rik	0	0	0	0
4922502H24Rik	0	0	0	0
4922502N22Rik	0	0	0	0
4930401C15Rik	0	0	0	0
4930401O10Rik	0	0	0	0
4930401O12Rik	0	0	0	0
4930402F06Rik	0	0	0	0
4930402F11Rik	0	0	0	0
4930402H24Rik	968	839	1067	917
4930402K13Rik	0	0	0	0
4930404A05Rik	0	0	0	0
4930404H11Rik	0	0	0	0
4930404I05Rik	10	12	9	5
4930404N11Rik	56	72	85	65
4930405A10Rik	0	0	0	0
4930405A21Rik	4	5	4	3
4930405D11Rik	0	0	0	0
4930405J17Rik	0	0	0	0
4930405L22Rik	0	0	0	0
4930405O22Rik	0	1	3	0
4930406D18Rik	0	0	0	0
4930407G08Rik	0	0	0	0
4930407I10Rik	0	0	0	0
4930407I19Rik	0	0	0	0
4930412B13Rik	0	0	0	0
4930412C18Rik	16	17	16	16
4930412O13Rik	5	2	13	16
4930413E15Rik	0	0	0	0
4930413F20Rik	0.13	1	0	1
4930413G21Rik	209	150	208	195
4930413M19Rik	0	0	0	0
4930414N06Rik	1.16	2.5	0	3.61
4930415F15Rik	1	1	0	2
4930415L06Rik	0	0	0	0
4930415O20Rik	4	1	2	5
4930417O13Rik	0	0	0	0
4930417O22Rik	0	0	0	0
4930419G24Rik	0	1	0	0
4930423M02Rik	0	0	0	0
4930425K10Rik	0	0	0	0
4930425L21Rik	0	0	0	0
4930425O10Rik	0	0	0	0
4930426D05Rik	0	0	1	0
4930426L09Rik	8	4	6	7
4930427A07Rik	260	254	313	221
4930428D20Rik	0	0	0	0
4930428E07Rik	0	0	0	0
4930428G15Rik	0	0	0	0
4930428O21Rik	0	0	0	0
4930429B21Rik	31.38	20.01	30.49	27.06
4930429D17Rik	0	0	0	0
4930429F11Rik	0	0	0	0
4930429F24Rik	0	1	5	7
4930430A15Rik	0	0	0	0
4930430F08Rik	136.65	160.6	204.33	140.09
4930430F21Rik	0	0	0	0
4930430J02Rik	1	0	0	0
4930431F12Rik	0	0	0	0
4930431P03Rik	2	3	3	3
4930432J09Rik	0	0	0	1
4930432K21Rik	13	9	20	8
4930432M17Rik	0	0	0	0
4930433B08Rik	0	0	0	1
4930433I11Rik	0	0	0	0
4930433N12Rik	0	0	0	0
4930434J06Rik	0	0	0	0
4930435E12Rik	0	0	0	0
4930438E09Rik	0	0	1	0
4930440C22Rik	0	0	0	1
4930440I19Rik	0	0	0	0
4930441H08Rik	0	0	0	0
4930441J16Rik	0	0	0	0
4930442J19Rik	0	0	0	0
4930442L01Rik	0	0	1	0
4930443O20Rik	1	1	2	2
4930444F02Rik	0	0	0	0
4930444G20Rik	0	0	0	0
4930444M15Rik	0	0	0	1
4930444P10Rik	1	0	1	0
4930445N18Rik	0	0	0	0
4930447A16Rik	0	0	0	0
4930447C04Rik	15	35	47	47
4930447F24Rik	3	6	5	4
4930447J18Rik	0	0	0	0
4930447K03Rik	0	0	0	0
4930447M23Rik	0	0	0	0
4930447N08Rik	0	1	0	0
4930448C13Rik	0	0	0	0
4930448F12Rik	0	0	0	0
4930448H16Rik	0	0	0	0
4930448I06Rik	0	0	0	0
4930448I18Rik	0	0	0	0
4930448K20Rik	0	0	0	0
4930449E01Rik	0	0	0	0
4930449E18Rik	0	0	0	0
4930449I24Rik	0	0	0	0
4930451G09Rik	7	7	10	11
4930451I11Rik	0	0	0	0
4930452A19Rik	0	0	0	0
4930452B06Rik	15	15	6	14
4930452G13Rik	0	0	0	0
4930452N14Rik	0	0	0	0
4930453H23Rik	0	0	0	0
4930453L07Rik	0	0	0	0
4930453N24Rik	451	493	604	505
4930455B14Rik	0	0	0	0
4930455C13Rik	5.35	5.17	1.32	1.28
4930455D15Rik	0	0	0	0
4930455F16Rik	0	0	0	0
4930455G09Rik	0	0	2	1
4930455H04Rik	0	0	0	0
4930455J16Rik	0	0	0	0
4930456L15Rik	0	0	0	0
4930459C07Rik	1	1	0	0
4930459L07Rik	0	0	0	0
4930461G14Rik	0	0	0	0
4930463O16Rik	0	0	0	0
4930465K10Rik	2	0	0	0
4930465M20Rik	0	0	0	0
4930467D21Rik	0	0	0	0
4930467E23Rik	0	0	0	0
4930467K11Rik	0	0	0	0
4930469G21Rik	0	0	0	0
4930470H14Rik	0	0	1	0
4930470O06Rik	0	0	0	0
4930470P17Rik	0	0	0	0
4930471C04Rik	0	0	0	0
4930471G03Rik	0	0	0	0
4930471M09Rik	0	0	1	0
4930473A02Rik	4.15	5.18	3.14	4.19
4930473O22Rik	0	0	0	0
4930474G06Rik	0	0	0	0
4930474H20Rik	0	1	0	0
4930474M22Rik	0	0	0	0
4930474N05Rik	0	0	0	0
4930474N09Rik	1	1	0	0
4930477N07Rik	1	0	0	0
4930478L05Rik	0	1	0	0
4930478P22Rik	0	0	0	0
4930479D17Rik	0	0	0	1
4930480E11Rik	0	0	0	0
4930480G23Rik	0	0	0	0
4930480K15Rik	0	0	0	0
4930480K23Rik	30	13	12	19
4930480M12Rik	0	0	0	0
4930481A15Rik	45	50.02	66	41
4930482G09Rik	0	0	0	0
4930483J18Rik	1	0	0	1
4930483K19Rik	10.37	4.67	4.61	8
4930483O08Rik	0	0	0	0
4930484H19Rik	0	0	1	0
4930486F22Rik	0	0	0	0
4930486I03Rik	0	0	0	0.77
4930486L24Rik	18	25	23	26
4930487D11Rik	0	0	0	0
4930487H11Rik	4	3	2	2
4930488B22Rik	0	0	0	0
4930488L21Rik	0	0	0	0
4930500F04Rik	0	0	0	0
4930500L23Rik	0	0	0	0
4930502A04Rik	0	0	0	0
4930502E09Rik	1	2	2	0
4930502E18Rik	1	2	4	0
4930503B20Rik	0	0	0	0
4930503E14Rik	0	0	0	0
4930503E24Rik	1	0	0	1
4930503F20Rik	0	0	0	0
4930503H13Rik	0	0	0	0
4930503L19Rik	250	242	291	247
4930503O07Rik	0	0	1	0
4930504C09Rik	0	0	0	0
4930504O13Rik	0	0	0	0
4930505A04Rik	1	7	3	4
4930505G20Rik	0	0	0	0
4930505K13Rik	0	0	0	0
4930505K14Rik	0	0	0	0
4930506A18Rik	0	0	0	0
4930506C21Rik	15.42	13.36	6.26	8.33
4930507D05Rik	9.55	8.54	7.61	12.63
4930507D10Rik	0	0	0	0
4930509E16Rik	2	2	1	1
4930509J09Rik	0	0	0	0
4930509K18Rik	0	0	0	0
4930511A02Rik	0	0	0	0
4930511A08Rik	0	0	0	0
4930511E03Rik	0	0	0	0
4930511M06Rik	11	10	17	8
4930512B01Rik	1.09	0	2.13	1.06
4930512J16Rik	1	0	0	0
4930512M02Rik	0	1	1	0
4930513D17Rik	0	0	0	1
4930513N10Rik	40.56	35.33	36.54	34.39
4930513O06Rik	0	0	0	0
4930515B02Rik	0	0	0	0
4930515G01Rik	16	14	21	18
4930515G16Rik	0	0	0	0
4930515L03Rik	0	0	0	0
4930515L19Rik	0	0	0	0
4930517E11Rik	0	0	0	0
4930517M08Rik	0	0	0	0
4930518J21Rik	0	0	0	0
4930518P08Rik	0	0	0	1
4930519D14Rik	0	0	0	0
4930519F09Rik	2	2	1	2
4930519F16Rik	0	0	0	0
4930519F24Rik	0	0	0	0
4930519G04Rik	0	0	0	1
4930519H02Rik	0	0	0	0
4930519K11Rik	0	0	0	0
4930520O04Rik	10	13	15	11
4930520P13Rik	0	0	0	0
4930521E06Rik	1	1	0	0
4930522H14Rik	0	0	0	0
4930522O17Rik	0	0	0	0
4930523C07Rik	174.33	147.14	199.05	184
4930523O13Rik	0	0	0	0
4930524B15Rik	0	0	0	0
4930524B17Rik	0	0	0	0
4930524C18Rik	0	0	0	0
4930524N10Rik	0	0	0	0
4930524O05Rik	0	0	0	0
4930524O08Rik	0	0	0	0
4930525C09Rik	0	0	0	0
4930525D18Rik	0	1	2	0
4930525G20Rik	12.62	10	13	16
4930526H09Rik	0	0	0	0
4930526I15Rik	113	129	144	132
4930526L06Rik	0	0	2	0
4930527F14Rik	0	0	0	0
4930527G23Rik	0	0	0	0
4930528A17Rik	12.07	6.07	10.2	11.18
4930528D03Rik	0	0	0	0
4930528G23Rik	0	0	0	0
4930528H21Rik	0	0	0	0
4930528P14Rik	0	0	0	0
4930529C04Rik	0	0	0	0
4930529K09Rik	0	0	0	0
4930529L06Rik	0	0	0	0
4930532I03Rik	0	0	0	0
4930532M18Rik	0	0	0	0
4930533B01Rik	1	2	1	1
4930533N22Rik	0	0	0	0
4930533P14Rik	0	0	0	0
4930538K18Rik	5	1	4	3
4930539C22Rik	0	0	0	0
4930539E08Rik	4	0	3	2
4930539J05Rik	59	59	59	42
4930539M17Rik	0	0	0	0
4930539N22Rik	0	0	0	0
4930540M03Rik	0	0	0	0
4930542C21Rik	0	0	0	0
4930542D17Rik	0	0	0	0
4930543E12Rik	0	0	0	0
4930543N07Rik	0	0	0	0
4930544D05Rik	0	0	0	0
4930544G11Rik	0	0	0	0
4930544M13Rik	0	0	0	0
4930545E07Rik	0	0	0	0
4930545H06Rik	0	0	0	0
4930545L23Rik	0	1	0	0
4930546C10Rik	0	0	0	0
4930546K05Rik	0	0	0	0
4930547E08Rik	0	0	0	0
4930547E14Rik	0	0	0	0
4930548G14Rik	0	0	0	0
4930548H24Rik	0	1	2	0
4930548J01Rik	0	0	0	0
4930548K13Rik	0	0	0	0
4930549C01Rik	0	0	0	0
4930549C15Rik	1	0	0	2
4930549G23Rik	5.66	4.74	1.2	7.09
4930550C14Rik	27	28	33	31
4930550C17Rik	0	0	0	0
4930550L24Rik	0	0	0	0
4930552N02Rik	0	0	0	0
4930552P12Rik	1	1	0	2
4930553C11Rik	0	0	0	0
4930553E22Rik	0	0	0	0
4930554C24Rik	0	0	0	0
4930554G24Rik	0	0	0	0
4930554H23Rik	0	0	0	0
4930554I06Rik	0	0	0	0
4930555B11Rik	0	0	0	0
4930555B12Rik	0	0	0	0
4930555G01Rik	0	0	0	0
4930555G21Rik	0	0	0	0
4930555K05Rik	0	0	0	0
4930556C24Rik	0	0	0	1
4930556G01Rik	0	0	0	0
4930556J02Rik	0	0	0	0
4930556M19Rik	11	16	20	17
4930556N09Rik	0	0	0	0
4930556N13Rik	4	1	2	1
4930557A04Rik	0	0	0	0
4930557F10Rik	0	0	0	0
4930557J02Rik	0	0	0	0
4930557K07Rik	2	5	4	1
4930558C23Rik	0	0	0	0
4930558F17Rik	0	0	0	0
4930558G05Rik	0	0	0	0
4930558J18Rik	27	23	37	40
4930558K02Rik	0	0	0	0
4930559C10Rik	0	0	0	0
4930562C15Rik	1	2	1	6
4930562F07Rik	3.67	3.86	4.95	0
4930563D23Rik	1	1	0	2
4930563E18Rik	0	0	1	0
4930563E22Rik	12.26	6.09	14.35	10.17
4930563F08Rik	0	0	1	0
4930563H07Rik	0	0	0	0
4930563M20Rik	0	0	0	0
4930563M21Rik	0	1	1	1
4930564B18Rik	0	0	0	0
4930564C03Rik	0	0	0	0
4930564D02Rik	0	0	0	0
4930565D16Rik	0	0	0	0
4930565N06Rik	45	33	28	34
4930567H12Rik	0	0	0	0
4930567H17Rik	0	0	0	0
4930567J20Rik	0	0	0	0
4930567K12Rik	0	0	0	0
4930567K20Rik	0	0	0	0
4930568D16Rik	0	0	0	0
4930568E12Rik	0	0	0	0
4930568G15Rik	0	0	0	0
4930570G19Rik	3	5	3	6
4930571K23Rik	0	0	0	0
4930571O06Rik	0	0	0	0
4930572K03Rik	0	0	0	0
4930572O03Rik	0	0	0.48	0
4930572O13Rik	0	0	0	0
4930573O16Rik	0	0	0	0
4930577N17Rik	41.07	45.12	62.69	41.17
4930578C19Rik	0	0	0	2
4930578E11Rik	0	0	1	0
4930578I06Rik	0	0	0	0
4930578M01Rik	0	3	2	1
4930578N18Rik	0	0	0	0
4930579F01Rik	0	0	0	0
4930579G18Rik	36.06	10.04	20.08	22.04
4930579G24Rik	234	258	304	260
4930579H20Rik	0	0	0	1
4930579J19Rik	0	0	0	0
4930579K19Rik	6	4	11	4
4930579P08Rik	0	0	0	0
4930581F22Rik	27	35.21	35.27	32
4930583K01Rik	0	0	0	0
4930583P06Rik	1	0	0	1
4930584F24Rik	0	0	0	0
4930586N03Rik	0	0	0	0
4930587E11Rik	0	0	0	0
4930590J08Rik	0	5	2	2
4930590L20Rik	0	0	0	0
4930591A17Rik	0	0	0	0
4930591E09Rik	0	0	0	0
4930592A05Rik	0	1.07	0	0
4930592I03Rik	0	0	2	2
4930593A02Rik	0	0	0	0
4930593C16Rik	0	0	0	0
4930594C11Rik	0	1	0	0
4930594O21Rik	0	0	0	0
4930595D18Rik	0	0	1	0
4930595M18Rik	0	0	0	0
4930596D02Rik	0	0	0	0
4930596I21Rik	0	0	0	0
4930597A21Rik	1	0	0	0
4930597G03Rik	0	0	0	0
4930598F16Rik	0	0	0	0
4930599N23Rik	7.94	8.06	9.15	14.67
4931402G19Rik	1.09	2.16	3.27	2.15
4931403E22Rik	4	2	1	0
4931403G20Rik	1	7	4	2
4931406B18Rik	0	0	2	1
4931406C07Rik	736	684	792	756
4931406H21Rik	8	10	14	5
4931406P16Rik	999	983	1120	1103
4931408C20Rik	0	0	0	0
4931408D14Rik	68	56	70	79
4931409K22Rik	0	0	0	0
4931414P19Rik	103	113	146	109
4931417E11Rik	0	0	0	0
4931419H13Rik	0	0	0	0
4931420L22Rik	0	0	0	0
4931423N10Rik	0	1	0	0
4931428F04Rik	39.4	35.31	56.35	35.03
4931428L18Rik	0	0	0	0
4931429I11Rik	0	0	0	0
4931429L15Rik	0	0	0	0
4931429P17Rik	0	0	0	0
4931430N09Rik	0	0	0	0
4931431B13Rik	0	0	0	0
4931431C16Rik	5.14	10.21	8.2	8.11
4931431F19Rik	0	0	0	0
4931440F15Rik	1.14	2.28	2.26	0
4931440J10Rik	0	1	1	1
4931440P22Rik	10.65	16.7	17.91	23.24
4932411E22Rik	0	0	1	0
4932411N23Rik	0	0	0	0
4932412D23Rik	1	0	0	0
4932413F04Rik	0	0	0	0
4932414J04Rik	0	0	0	0
4932414N04Rik	1	0	0	0
4932415M13Rik	0	0	0	0
4932416H05Rik	111.5	115.27	110.43	146.23
4932416K20Rik	0	0	0	0
4932418E24Rik	0	0	0	0
4932429P05Rik	0	0	0	0
4932435O22Rik	0	0	0	0
4932438A13Rik	2320	1898	2344	2177
4932438H23Rik	6	7	3	1
4932441J04Rik	3	5	6	1
4932443I19Rik	0	0	0	0
4932702P03Rik	0	0	0	0
4933400A11Rik	2	3	3	5
4933400B14Rik	0	0	0	1
4933400C23Rik	0	0	0	0
4933400F21Rik	0	0	1	0
4933400L20Rik	0	0	0	0
4933401B06Rik	0	0	0	0
4933401D09Rik	0	1	1	1
4933401H06Rik	0	0	0	0
4933402C06Rik	0	0	0	0
4933402D24Rik	0	0	0	0
4933402E13Rik	0	0	0	0
4933402J07Rik	0	0	0	0
4933402J10Rik	0	0	0	0
4933402J15Rik	0	0	0	0
4933402N03Rik	0	0	0	0
4933402N22Rik	0	0	0	0
4933402P03Rik	0	1	0	0
4933403O08Rik	0	0	0	0
4933404G15Rik	0	0	0	0
4933404K08Rik	0	0	0	0
4933404K13Rik	0	0	0	0
4933404O12Rik	147	151	168	169
4933405D12Rik	0	0	0	1
4933405E24Rik	0	0	0	0
4933405L10Rik	0	0	0	0
4933405O20Rik	0	0	0	0
4933406C10Rik	1	1	3	2
4933406D12Rik	0	0	0	0
4933406F09Rik	0	0	0	0
4933406G16Rik	0	0	0	0
4933406I18Rik	2	0	2	2
4933406J08Rik	0	0	0	0
4933406J10Rik	0	0	0	0
4933406K04Rik	0	0	0	0
4933406M09Rik	2	2	2	3
4933407E24Rik	0	0	0	0
4933407G14Rik	0	0	0	0
4933407I05Rik	0	0	0	0
4933407K13Rik	118	115	90	103
4933407L21Rik	2	1	0	1
4933408B17Rik	20	8	24	19
4933408J17Rik	0	1.08	2.16	4.32
4933408N05Rik	0	1	0	0
4933409G03Rik	0	0	0	0
4933409K07Rik	127.74	107.18	130.11	132.05
4933411E08Rik	0	0	0	1
4933411G06Rik	0	0	0	0
4933411K16Rik	1	1	2	0
4933412E12Rik	48	59	61	47
4933412E24Rik	0	0	0	0
4933412O06Rik	0	2	1	0
4933413G19Rik	1.03	0	3.03	0
4933413J09Rik	4	4	5	6
4933413L06Rik	0	0	0	0
4933415F23Rik	0	0	0	0
4933416C03Rik	0	0	0	0
4933416E03Rik	0	0	0	0
4933416I08Rik	0	0	0	0
4933416M06Rik	0	0	1	0
4933416M07Rik	0	3.16	0	0
4933417A18Rik	0	0	0	0
4933417D19Rik	7	3	5	8
4933417E11Rik	0	0	0	0
4933417G07Rik	0	0	0	0
4933417O13Rik	0	0	0	0
4933421I07Rik	0	0	0	0
4933421O10Rik	234	183	262	193
4933422A05Rik	0	0	1	0
4933424G05Rik	0	0	0	0
4933424G06Rik	0	0	0	0
4933425B07Rik	0	0	0	0
4933425L06Rik	0	0	0	1
4933427D06Rik	1	1	1	0
4933427D14Rik	180	166	196	173
4933427E11Rik	1	0	0	2
4933427E13Rik	0	0	0	0
4933427G17Rik	3	9	6	4
4933427I22Rik	0	0	0	0
4933428C19Rik	0	0	0	0
4933428G20Rik	11.76	10.46	14.45	19.68
4933429K18Rik	0	0	0	0
4933429O19Rik	0	0	0	0
4933430H16Rik	0	0	0	0
4933430I17Rik	2	2	1	6
4933430M04Rik	0	0	0	0
4933430N04Rik	0	0	0	0
4933431E20Rik	164.28	136.37	176.63	152.61
4933431G14Rik	3	0	0	1
4933432G23Rik	0	0	0	0
4933432I03Rik	0	0	0	1
4933432I09Rik	2	1	1	0
4933432K03Rik	0	0	0	0
4933433C11Rik	0	0	0	2
4933433F19Rik	0	0	0	0
4933433G08Rik	0	0	0	0
4933433G15Rik	5	6	3	3
4933433G19Rik	0	1.03	0	0
4933433H22Rik	0	1	1	0
4933434E20Rik	736	773	890.39	817
4933436E23Rik	0	0	0	0
4933436H12Rik	0	0	0	0
4933436I01Rik	0	0	0	0
4933438B17Rik	0	0	0	0
4933438K21Rik	0	0	0	1
4933439C10Rik	66.93	78.38	78.65	64.9
4933439K11Rik	1	1	0	0
4933440J02Rik	0	0	0	0
4933440M02Rik	0	0	0	0
5031410I06Rik	0	0	0	0
5031414D18Rik	4	5	7	9
5031425E22Rik	170	166	190	148
5031425F14Rik	0	2	0	0
5031426D15Rik	20	49	39	41
5031434C07Rik	0	0	0	1
5031434O11Rik	4	2	3	0
5031439G07Rik	1415	1413	1611	1430
5033403F01Rik	6.7	10.69	7	6.48
5033403H07Rik	0	0	0	0
5033404E19Rik	0	0	0	0
5033406O09Rik	1	3	5	3
5033428I22Rik	4	3	4	3
5330411J11Rik	0	0	0	0
5330413P13Rik	0	0	0	0
5330417C22Rik	0	0	5	0
5330426P16Rik	315.28	316	413	332.65
5330434G04Rik	0	0	0	0
5330439B14Rik	0	2.21	0	0
5430401F13Rik	0	0	0	0
5430402E10Rik	0	0	0	0
5430402O13Rik	6	1	9	4
5430403N17Rik	3	2	5	0
5430405H02Rik	56.56	46.4	54.11	45.29
5430416N02Rik	195	200	196	162
5430416O09Rik	54	40	70	60
5430419D17Rik	0	0	0	0
5430421F17Rik	0	0	3	1
5430421N21Rik	0	0	1	0
5430425K12Rik	0	1	0	0
5430427M07Rik	0	0	0	0
5430427O19Rik	4	6	12	5
5430428K19Rik	0	0	0	0
5430431A17Rik	4	4	0	4
5430434I15Rik	0	0	0	0
5430437J10Rik	0	0	0	0
5430440P10Rik	0	0	2	0
5530400C23Rik	0	0	0	0
5530401A14Rik	0	0	0	0
5530601H04Rik	71	67	80	76
5730403I07Rik	0	0	0	0
5730405O15Rik	6	6	6	3
5730408K05Rik	24	28	38	24
5730409E04Rik	638	659	691	609
5730412P04Rik	0	0	0	0
5730416F02Rik	1	0	0	0
5730420D15Rik	6	6	1	2
5730422E09Rik	0	0	1	2
5730435O14Rik	0	0	0	0
5730455P16Rik	721	723	766	738
5730457N03Rik	0	0	0	0
5730460C07Rik	0	0	1	0
5730480H06Rik	27	33	26	30
5730488B01Rik	0	0	0	0
5730507C01Rik	125.92	118.39	150.37	117.36
5730508B09Rik	28	29	32	28
5730522E02Rik	0	0	0	0
5730559C18Rik	3	5	26	24
5830411N06Rik	2	0	0	0
5830415F09Rik	37	45	48	45
5830416I19Rik	0	0	1	0
5830416P10Rik	0	1	1	1
5830417I10Rik	1027.81	1007.71	1140.83	993.56
5830418P13Rik	0	0	0	1
5830428M24Rik	0	0	0	0
5830432E09Rik	2	1	3	2
5830444B04Rik	10.53	8.49	32.13	25.28
5830454E08Rik	1	4	3	2
5830473C10Rik	0	0	0	0
5930403L14Rik	81	83	54	91
5930412G12Rik	11	13	25	18
5930430L01Rik	65	47	53	54
5930438M14Rik	0	0	1	0
6030407O03Rik	0	0	1	0
6030408B16Rik	40	41	84	82
6030419C18Rik	284	307	384	306
6030440G07Rik	0	0	0	0
6030443J06Rik	30	20	21	19
6030458C11Rik	718	693	766	695
6030466F02Rik	0	0	0	0
6030468B19Rik	0	2	0	0
6030469F06Rik	0	1	0	0
6030471H07Rik	0	0	0	0
6030498E09Rik	0	0	0	0
6230400D17Rik	8	10	8	5
6330403A02Rik	1	2	1	2
6330403K07Rik	11	9	10	14
6330407A03Rik	1	0	0	1
6330408A02Rik	112	100	105	128.15
6330409D20Rik	0	0	0	2
6330410L21Rik	0	0	0	0
6330415B21Rik	0	0	0	0
6330415G19Rik	11.03	6.28	6.53	11.03
6330416G13Rik	293	292	370	378
6330418K02Rik	14.49	18.35	17.84	13.22
6330549D23Rik	28.98	35.74	36.48	25.15
6430411K18Rik	1.1	0.78	0	11.15
6430503K07Rik	0	0	0	0
6430531B16Rik	8	6	13	7
6430548M08Rik	692	666	690	610
6430550D23Rik	4	10	6	19
6430562O15Rik	6.7	9.21	17	15.94
6430571L13Rik	6	3	3	3
6430573F11Rik	4	6	4	2
6430584L05Rik	0	1	1	0
6430706D22Rik	2403.24	2385.64	2744.44	2549.91
6430710C18Rik	0	0	0	1
6530402F18Rik	258.18	201.26	244.46	245.82
6530403H02Rik	1	0	0	1
6530411M01Rik	0	0	0	0
6720468P15Rik	1	5	5	5
6720483E21Rik	0	1	1	2
6720489N17Rik	44.02	31.45	38.13	42
6820408C15Rik	0	2	1	0
6820431F20Rik	4036.35	3728.93	4077.88	4014.06
7420426K07Rik	0	0	0	0
7420461P10Rik	1	0	0	0
7420700N18Rik	0	0	0	0
7420701I03Rik	0	0	0	0
7530416G11Rik	0	0	0	0
7630403G23Rik	0	0	0	0
8030411F24Rik	0	0	0	0
8030423F21Rik	4	0	1	0
8030423J24Rik	0	0	0	0
8030442B05Rik	0	0	0	0
8030443G20Rik	0	0	0	1
8030451O07Rik	0	0	0	0
8030455M16Rik	0	0	0	0
8030462N17Rik	354	302	358	331
8430408G22Rik	151	151	264	231
8430419L09Rik	322	323	356	297
8430422H06Rik	0	0	0	0
8430423G03Rik	1	0	2	3
8430426J06Rik	5	3	3	2
8430429K09Rik	115.63	108.55	154.29	131.97
8430430B14Rik	0	0	0	0
8430431K14Rik	0	1	0	0
8430436N08Rik	0	0	0	0
8430437L04Rik	0	0	0	0
9030025P20Rik	38.96	58.36	89.98	66.13
9030204H09Rik	1	0	0	0
9030404E10Rik	0	0	0	0
9030612E09Rik	1	3	4	3
9030617O03Rik	353	328	377	364
9030619P08Rik	0	0	0	0
9030624G23Rik	79.08	67.61	75.63	82.64
9030624J02Rik	1200	1129	1294	1249
9030625G05Rik	0	0	0	0
9130008F23Rik	113	110	131	108
9130011E15Rik	204	211	226	184
9130015A21Rik	0	0	1	0
9130015L21Rik	2	0	0	0
9130019O22Rik	87.66	92.11	99.59	74.37
9130019P16Rik	0	1.03	1.14	0
9130023H24Rik	202.22	200.68	241.31	236.02
9130024F11Rik	26	21	19	22
9130204L05Rik	0	0	0	0
9130209A04Rik	0	0	0	0
9130221F21Rik	1	0	0	0
9130221H12Rik	128.39	132.35	137.52	145.91
9130227L01Rik	0	0	0	0
9130230L23Rik	0	0	0	0
9130401M01Rik	457	436	526	441
9130409I23Rik	0	0	0	0
9130409J20Rik	0	0	0	0
9230009I02Rik	0	0	0	0
9230102K24Rik	0	0	0	0
9230102O04Rik	0	1	0	1
9230104L09Rik	0	0	0	0
9230105E05Rik	1	1	0	2
9230110C19Rik	140	161	173	162
9230110F15Rik	0	0	0	0
9230112D13Rik	0	0	1	0
9230112J17Rik	1	0	0	0
9230114K14Rik	146	131	138	136
9230116L04Rik	3.43	3.3	3.35	2.22
9230116N13Rik	10.35	19.35	7.24	13.27
9230117E06Rik	0	0	0	0
9330020H09Rik	40	33	28	36
9330102E08Rik	81	78	108	100
9330111N05Rik	0	0	0	0
9330117O12Rik	1	0	0	1
9330133O14Rik	123	170	149	122
9330136K24Rik	14	14	14	9
9330151L19Rik	92.35	103.94	116.35	108.57
9330158H04Rik	0	0	0	0
9330159F19Rik	6	4	5	3
9330159M07Rik	53.37	66.32	51.26	62.35
9330162012Rik	10.9	11.2	5.58	10.84
9330162B11Rik	0	0	0	0
9330175E14Rik	5	3	3	2
9330175M20Rik	3	0	0	3
9330178D15Rik	0	0	0	0
9330179D12Rik	8	8	11	9
9330182L06Rik	16	8	13	11
9330182O14Rik	0	0	0	0
9330188P03Rik	0	0	0	0
9330199G10Rik	0	0	0	0
9430007A20Rik	0	0	0	0
9430014N10Rik	0	0	0	0
9430015G10Rik	275	283	360	307
9430016H08Rik	257.69	250	316	266.41
9430018G01Rik	0	0	0	1
9430019J16Rik	0	0	0	0
9430020K01Rik	3044	2726	3496	3425
9430021M05Rik	0	0	0	0
9430037G07Rik	38	31.01	62.03	49.02
9430038I01Rik	56	77	71	56
9430041J12Rik	0	0	0	0
9430060I03Rik	5.94	5.91	1.22	3.42
9430065F17Rik	4	3	5	9
9430069I07Rik	0	0	0	0
9430076C15Rik	2	2	6	4
9430078K24Rik	2	3	3	0
9430083A17Rik	5	5	6	2
9430091E24Rik	27.43	25.08	24.36	31.51
9530002B09Rik	0	0	0	0
9530003J23Rik	0	0	0	0
9530014B07Rik	0	0	0	0
9530020I12Rik	3	0	0	0
9530026F06Rik	0	0	0	0
9530026P05Rik	2	1	5	4
9530027J09Rik	7.75	10	10.12	8.97
9530036O11Rik	0	0	0	0
9530051G07Rik	3	3	0	6
9530052E02Rik	0	0	0	0
9530053A07Rik	0	3	1	3
9530059O14Rik	0	0	1	0
9530062K07Rik	2	8	8	4
9530068E07Rik	5516	5506	6167	5524
9530077C05Rik	7	15	12	9
9530080O11Rik	0	0	0	0
9530082P21Rik	391	417	452	395
9530091C08Rik	4	7	7	12
9630001P10Rik	0	0	0	0
9630013A20Rik	0	0	0	0
9630013K17Rik	0	1	7	5
9630028B13Rik	0	0	0	1
9630028H03Rik	0	0	0	0
9630028I04Rik	0	0	0	0
9830107B12Rik	0	0	0	0
9830132P13Rik	0	0	0	0
9830147E19Rik	100.35	127.97	134.71	117.98
9830166K06Rik	0	0	0	0
9930012K11Rik	12	15	21	18
9930014A18Rik	23.71	19.99	30.63	11.64
9930021J03Rik	911	833	963	909
9930104L06Rik	251	252	254	254
9930111H07Rik	0	0	0	0
9930111J21Rik1	10	9.99	10.11	14.34
9930111J21Rik2	0	0.86	6.1	8.04
