WT_1	WT_2	KO_1	KO_2
2810403D21Rik	1.55	1.66	1.08	1.93
2810404M03Rik	0	0	0	0
2810405F15Rik	0.41	0.16	0	0.16
2810408A11Rik	0.83	1.34	1.13	1.05
2810408I11Rik	16.58	16.42	14.95	18.95
2810410L24Rik	1.11	1.46	2.09	1.54
2810417H13Rik	60.07	60.25	66.37	68.55
2810428I15Rik	59.9	59.31	67.96	56.14
2810429I04Rik	0.71	0.23	0	0
2810433D01Rik	0	0	0	0
2810442N19Rik	0.14	0	0	0
2810454H06Rik	0.57	0.69	0.77	0.74
2810459M11Rik	0	0	0	0
2810468N07Rik	1.79	2.24	2.29	1.88
2810471M01Rik	0	0	0	0
2810474O19Rik	27.36	25.32	23.81	27.44
2900005J15Rik	2.09	1.95	1.95	1.47
2900008C10Rik	0.28	0.56	0.47	0.65
2900009J06Rik	2.78	1.83	1.54	2.13
2900011O08Rik	0.05	0.21	0	0.11
2900026A02Rik	1.55	1.14	1.92	1.89
2900041M22Rik	0.09	0.28	0.63	0.19
2900052N01Rik	0	0	0	0
2900055J20Rik	0.18	0	0	0
2900057B20Rik	0	0	0.21	0
2900060B14Rik	1.15	2.28	1.92	2.29
2900076A07Rik	4.94	5.35	3.74	5.53
2900079G21Rik	0	0	0	0
2900092C05Rik	0	0	0	0
2900092D14Rik	0	0	0	0
2900097C17Rik	185.86	190.19	181.61	192.4
3000002C10Rik	6.4	3.66	4.59	3.58
3010001F23Rik	2.27	1.79	1.5	0.9
3010026O09Rik	8.47	7.38	7.64	7.53
3100003L05Rik	0	0	0	0
3110001I22Rik	3.21	2.79	2.81	2.73
3110002H16Rik	16.25	14.99	17.05	18.2
3110009E18Rik	4.65	4.24	3.88	2.32
3110009F21Rik	0	0	0	0
3110015C05Rik	0	0	0	0
3110021A11Rik	0	0.95	0.4	0.96
3110021N24Rik	4.23	3.16	2.72	3.24
3110035E14Rik	0	0	0	0
3110039I08Rik	35.57	36.99	34.34	41.03
3110039M20Rik	0	0.15	0.13	0
3110040N11Rik	26.91	30.3	28.25	34.6
3110043O21Rik	29.52	29.34	26.87	28.39
3110045C21Rik	2.99	4.76	4.03	4.34
3110052M02Rik	2.43	3.02	3.07	2.92
3110056K07Rik	6.01	5.69	6.31	7.8
3110057O12Rik	5.99	6.91	5.02	7.35
3110062M04Rik	7.57	7.57	8.14	9.29
3110070M22Rik	3.27	2.78	2.47	2.76
3110079O15Rik	0	0	0	0
3110082I17Rik	11.46	10.49	14.79	12.18
3110082J24Rik	0.66	0.2	0.48	0.21
3110099E03Rik	0	0.05	0	0
3200001D21Rik	0.11	0.27	0.05	0
3300002I08Rik	4.5	4.23	4.91	3.71
3300002P13Rik	1.66	1.52	0.49	0.71
3300005D01Rik	1.75	1.41	2.01	2.93
3425401B19Rik	0.09	0.07	0.42	0.44
3632451O06Rik	17.6	19.44	18.46	19.77
3632454L22Rik	0.07	0.1	0.09	0.03
3830403N18Rik	0.76	1.07	0.84	1.42
3830406C13Rik	17.87	18.24	17.64	18.07
3830408C21Rik	1.91	1.5	1.76	1.77
3830417A13Rik	0	0.23	0.32	0.08
3830432H09Rik	0	0	0.04	0
3930402G23Rik	0.35	0.34	0.33	0.65
4430402I18Rik	0.49	0.48	0.36	0.85
4631405J19Rik	0	0.21	0	0.1
4632404H12Rik	1.17	1.82	1.4	1.21
4632415L05Rik	5.51	5.81	4.93	5.64
4632427E13Rik	4.05	3.01	2.37	2.42
4632428C04Rik	0.36	0.15	0.34	0.31
4632428N05Rik	17.41	16.11	20.71	21.6
4732416N19Rik	1.26	0.33	0.4	0
4732456N10Rik	0	0	0	0
4732471J01Rik	0.36	0.46	0.27	0.44
4732490B19Rik	0.05	0	0.04	0.1
4732491K20Rik	0.16	0.5	0.32	0.31
4831407H17Rik	0	0.11	0.18	0
4831440E17Rik	0.84	0.78	0.74	0.73
4833411C07Rik	0.11	0.21	0.27	0.32
4833412C05Rik	0.12	0.24	0.1	0.12
4833415N18Rik	0.13	0.13	0	0
4833417C18Rik	0.77	0.77	0.65	0.48
4833418N02Rik	2.07	2.05	2.9	2.39
4833419F23Rik	1.04	0.3	0.62	1.34
4833420G17Rik	26.23	27.09	27.58	28.56
4833422C13Rik	1.22	0.87	1.44	1.08
4833422M21Rik	0	0	0	0
4833423E24Rik	0	0	0	0
4833427F10Rik	0	0	0.07	0
4833427G06Rik	0.34	0.85	0.43	0.68
4833428L15Rik	0	0	0	0
4833439L19Rik	74.84	76.7	75.04	80.43
4921501E09Rik	0	0	0	0
4921504A21Rik	0.48	0.3	0.15	0.3
4921504E06Rik	0	0	0	0.06
4921506M07Rik	0	0	0	0.09
4921507L20Rik	0.41	0.48	0.27	0.41
4921507P07Rik	0.05	0.11	0.09	0.11
4921508D12Rik	0	0	0	0
4921509C19Rik	0	0	0	0
4921509O07Rik	0	0	0	0.05
4921511C10Rik	0	0.26	0.07	0.09
4921511C20Rik	0	0	0	0
4921511H03Rik	0	0	0	0
4921511I17Rik	0	0.19	0.16	0
4921511M17Rik	0	0	0	0
4921513I03Rik	0	0.08	0.13	0.08
4921515E04Rik	0	0	0	0
4921517D22Rik	0.04	0	0	0
4921518K17Rik	0	0	0	0
4921524J17Rik	37.49	44.44	36.82	39.63
4921524L21Rik	0	0	0	0
4921525O09Rik	0.04	0.07	0.16	0.04
4921529L05Rik	0	0	0	0
4921530L21Rik	0	0	0	0
4921531C22Rik	1.51	2.08	1.87	1.57
4921531P14Rik	0	0	0	0
4921533I20Rik	0	0	0	0
4921534H16Rik	0	0	0	0
4921536K21Rik	0.62	0.42	0.91	0.9
4921539E11Rik	0	0	0	0.05
4922502D21Rik	0	0	0	0
4922502H24Rik	0	0	0	0
4922502N22Rik	0	0	0	0
4930401C15Rik	0	0	0	0
4930401O10Rik	0	0	0	0
4930401O12Rik	0	0	0	0
4930402F06Rik	0	0	0	0
4930402F11Rik	0	0	0	0
4930402H24Rik	23.89	20.51	21.99	22.53
4930402K13Rik	0	0	0	0
4930404A05Rik	0	0	0	0
4930404H11Rik	0	0	0	0
4930404I05Rik	1.33	1.58	1	0.66
4930404N11Rik	10.86	13.82	13.76	12.55
4930405A10Rik	0	0	0	0
4930405A21Rik	0.52	0.65	0.44	0.39
4930405D11Rik	0	0	0	0
4930405J17Rik	0	0	0	0
4930405L22Rik	0	0	0	0
4930405O22Rik	0	0.14	0.34	0
4930406D18Rik	0	0	0	0
4930407G08Rik	0	0	0	0
4930407I10Rik	0	0	0	0
4930407I19Rik	0	0	0	0
4930412B13Rik	0	0	0	0
4930412C18Rik	0.49	0.52	0.41	0.49
4930412O13Rik	0.15	0.06	0.33	0.48
4930413E15Rik	0	0	0	0
4930413F20Rik	0.02	0.12	0	0.12
4930413G21Rik	18.95	13.47	15.75	17.6
4930413M19Rik	0	0	0	0
4930414N06Rik	0.26	0.56	0	0.81
4930415F15Rik	0.18	0.18	0	0.35
4930415L06Rik	0	0	0	0
4930415O20Rik	0.98	0.24	0.41	1.22
4930417O13Rik	0	0	0	0
4930417O22Rik	0	0	0	0
4930419G24Rik	0	0.12	0	0
4930423M02Rik	0	0	0	0
4930425K10Rik	0	0	0	0
4930425L21Rik	0	0	0	0
4930425O10Rik	0	0	0	0
4930426D05Rik	0	0	0.06	0
4930426L09Rik	0.68	0.34	0.43	0.59
4930427A07Rik	9.54	9.23	9.59	8.07
4930428D20Rik	0	0	0	0
4930428E07Rik	0	0	0	0
4930428G15Rik	0	0	0	0
4930428O21Rik	0	0	0	0
4930429B21Rik	2.01	1.27	1.63	1.73
4930429D17Rik	0	0	0	0
4930429F11Rik	0	0	0	0
4930429F24Rik	0	0.08	0.35	0.58
4930430A15Rik	0	0	0	0
4930430F08Rik	7.02	8.16	8.76	7.16
4930430F21Rik	0	0	0	0
4930430J02Rik	0.32	0	0	0
4930431F12Rik	0	0	0	0
4930431P03Rik	0.11	0.16	0.14	0.16
4930432J09Rik	0	0	0	0.04
4930432K21Rik	0.68	0.46	0.85	0.41
4930432M17Rik	0	0	0	0
4930433B08Rik	0	0	0	0.21
4930433I11Rik	0	0	0	0
4930433N12Rik	0	0	0	0
4930434J06Rik	0	0	0	0
4930435E12Rik	0	0	0	0
4930438E09Rik	0	0	0.14	0
4930440C22Rik	0	0	0	0.08
4930440I19Rik	0	0	0	0
4930441H08Rik	0	0	0	0
4930441J16Rik	0	0	0	0
4930442J19Rik	0	0	0	0
4930442L01Rik	0	0	0.05	0
4930443O20Rik	0.09	0.09	0.15	0.18
4930444F02Rik	0	0	0	0
4930444G20Rik	0	0	0	0
4930444M15Rik	0	0	0	0.08
4930444P10Rik	0.13	0	0.11	0
4930445N18Rik	0	0	0	0
4930447A16Rik	0	0	0	0
4930447C04Rik	0.98	2.27	2.57	3.07
4930447F24Rik	0.29	0.56	0.4	0.38
4930447J18Rik	0	0	0	0
4930447K03Rik	0	0	0	0
4930447M23Rik	0	0	0	0
4930447N08Rik	0	0.11	0	0
4930448C13Rik	0	0	0	0
4930448F12Rik	0	0	0	0
4930448H16Rik	0	0	0	0
4930448I06Rik	0	0	0	0
4930448I18Rik	0	0	0	0
4930448K20Rik	0	0	0	0
4930449E01Rik	0	0	0	0
4930449E18Rik	0	0	0	0
4930449I24Rik	0	0	0	0
4930451G09Rik	0.39	0.39	0.49	0.48
4930451I11Rik	0	0	0	0
4930452A19Rik	0	0	0	0
4930452B06Rik	0.67	0.67	0.23	0.63
4930452G13Rik	0	0	0	0
4930452N14Rik	0	0	0	0
4930453H23Rik	0	0	0	0
4930453L07Rik	0	0	0	0
4930453N24Rik	43.2	46.76	48.31	48.15
4930455B14Rik	0	0	0	0
4930455C13Rik	0.68	0.65	0.14	0.16
4930455D15Rik	0	0	0	0
4930455F16Rik	0	0	0	0
4930455G09Rik	0	0	0.36	0.22
4930455H04Rik	0	0	0	0
4930455J16Rik	0	0	0	0
4930456L15Rik	0	0	0	0
4930459C07Rik	0.11	0.11	0	0
4930459L07Rik	0	0	0	0
4930461G14Rik	0	0	0	0
4930463O16Rik	0	0	0	0
4930465K10Rik	0.2	0	0	0
4930465M20Rik	0	0	0	0
4930467D21Rik	0	0	0	0
4930467E23Rik	0	0	0	0
4930467K11Rik	0	0	0	0
4930469G21Rik	0	0	0	0
4930470H14Rik	0	0	0.06	0
4930470O06Rik	0	0	0	0
4930470P17Rik	0	0	0	0
4930471C04Rik	0	0	0	0
4930471G03Rik	0	0	0	0
4930471M09Rik	0	0	0.1	0
4930473A02Rik	0.37	0.46	0.24	0.38
4930473O22Rik	0	0	0	0
4930474G06Rik	0	0	0	0
4930474H20Rik	0	0.08	0	0
4930474M22Rik	0	0	0	0
4930474N05Rik	0	0	0	0
4930474N09Rik	0.11	0.11	0	0
4930477N07Rik	0.22	0	0	0
4930478L05Rik	0	0.07	0	0
4930478P22Rik	0	0	0	0
4930479D17Rik	0	0	0	0.18
4930480E11Rik	0	0	0	0
4930480G23Rik	0	0	0	0
4930480K15Rik	0	0	0	0
4930480K23Rik	1.74	0.62	0.5	1.1
4930480M12Rik	0	0	0	0
4930481A15Rik	3.24	3.84	4.02	2.79
4930482G09Rik	0	0	0	0
4930483J18Rik	0.12	0	0	0.12
4930483K19Rik	1.07	0.48	0.4	0.82
4930483O08Rik	0	0	0	0
4930484H19Rik	0	0	0.06	0
4930486F22Rik	0	0	0	0
4930486I03Rik	0	0	0	0.13
4930486L24Rik	1.67	2.29	1.78	2.4
4930487D11Rik	0	0	0	0
4930487H11Rik	0.59	0.44	0.24	0.29
4930488B22Rik	0	0	0	0
4930488L21Rik	0	0	0	0
4930500F04Rik	0	0	0	0
4930500L23Rik	0	0	0	0
4930502A04Rik	0	0	0	0
4930502E09Rik	0.18	0.35	0.3	0
4930502E18Rik	0.11	0.21	0.36	0
4930503B20Rik	0	0	0	0
4930503E14Rik	0	0	0	0
4930503E24Rik	0.1	0	0	0.1
4930503F20Rik	0	0	0	0
4930503H13Rik	0	0	0	0
4930503L19Rik	13.58	13.01	13.2	13.35
4930503O07Rik	0	0	0.2	0
4930504C09Rik	0	0	0	0
4930504O13Rik	0	0	0	0
4930505A04Rik	0.14	0.98	0.35	0.56
4930505G20Rik	0	0	0	0
4930505K13Rik	0	0	0	0
4930505K14Rik	0	0	0	0
4930506A18Rik	0	0	0	0
4930506C21Rik	2.06	1.77	0.7	1.11
4930507D05Rik	0.54	0.48	0.36	0.71
4930507D10Rik	0	0	0	0
4930509E16Rik	0.22	0.21	0.09	0.11
4930509J09Rik	0	0	0	0
4930509K18Rik	0	0	0	0
4930511A02Rik	0	0	0	0
4930511A08Rik	0	0	0	0
4930511E03Rik	0	0	0	0
4930511M06Rik	0.72	0.72	0.63	0.37
4930512B01Rik	0.1	0	0.16	0.09
4930512J16Rik	0.07	0	0	0
4930512M02Rik	0	0.18	0.15	0
4930513D17Rik	0	0	0	0.11
4930513N10Rik	1.79	1.54	1.35	1.51
4930513O06Rik	0	0	0	0
4930515B02Rik	0	0	0	0
4930515G01Rik	1.64	1.42	1.79	1.83
4930515G16Rik	0	0	0	0
4930515L03Rik	0	0	0	0
4930515L19Rik	0	0	0	0
4930517E11Rik	0	0	0	0
4930517M08Rik	0	0	0	0
4930518J21Rik	0	0	0	0
4930518P08Rik	0	0	0	0.11
4930519D14Rik	0	0	0	0
4930519F09Rik	0.16	0.16	0.07	0.16
4930519F16Rik	0	0	0	0
4930519F24Rik	0	0	0	0
4930519G04Rik	0	0	0	0.06
4930519H02Rik	0	0	0	0
4930519K11Rik	0	0	0	0
4930520O04Rik	1.18	1.52	1.38	1.29
4930520P13Rik	0	0	0	0
4930521E06Rik	0.14	0.14	0	0
4930522H14Rik	0	0	0	0
4930522O17Rik	0	0	0	0
4930523C07Rik	5.47	4.63	5.37	5.88
4930523O13Rik	0	0	0	0
4930524B15Rik	0	0	0	0
4930524B17Rik	0	0	0	0
4930524C18Rik	0	0	0	0
4930524N10Rik	0	0	0	0
4930524O05Rik	0	0	0	0
4930524O08Rik	0	0	0	0
4930525C09Rik	0	0	0	0
4930525D18Rik	0	0.14	0.23	0
4930525G20Rik	0.52	0.41	0.45	0.66
4930526H09Rik	0	0	0	0
4930526I15Rik	11.98	13.54	12.75	14.2
4930526L06Rik	0	0	0.21	0
4930527F14Rik	0	0	0	0
4930527G23Rik	0	0	0	0
4930528A17Rik	0.71	0.35	0.5	0.65
4930528D03Rik	0	0	0	0
4930528G23Rik	0	0	0	0
4930528H21Rik	0	0	0	0
4930528P14Rik	0	0	0	0
4930529C04Rik	0	0	0	0
4930529K09Rik	0	0	0	0
4930529L06Rik	0	0	0	0
4930532I03Rik	0	0	0	0
4930532M18Rik	0	0	0	0
4930533B01Rik	0.13	0.25	0.11	0.13
4930533N22Rik	0	0	0	0
4930533P14Rik	0	0	0	0
4930538K18Rik	0.42	0.08	0.28	0.25
4930539C22Rik	0	0	0	0
4930539E08Rik	0.11	0	0.07	0.05
4930539J05Rik	16.72	16.56	13.96	11.85
4930539M17Rik	0	0	0	0
4930539N22Rik	0	0	0	0
4930540M03Rik	0	0	0	0
4930542C21Rik	0	0	0	0
4930542D17Rik	0	0	0	0
4930543E12Rik	0	0	0	0
4930543N07Rik	0	0	0	0
4930544D05Rik	0	0	0	0
4930544G11Rik	0	0	0	0
4930544M13Rik	0	0	0	0
4930545E07Rik	0	0	0	0
4930545H06Rik	0	0	0	0
4930545L23Rik	0	0.05	0	0
4930546C10Rik	0	0	0	0
4930546K05Rik	0	0	0	0
4930547E08Rik	0	0	0	0
4930547E14Rik	0	0	0	0
4930548G14Rik	0	0	0	0
4930548H24Rik	0	0.09	0.15	0
4930548J01Rik	0	0	0	0
4930548K13Rik	0	0	0	0
4930549C01Rik	0	0	0	0
4930549C15Rik	0.1	0	0	0.2
4930549G23Rik	1.35	1.12	0.24	1.68
4930550C14Rik	2.8	2.87	2.85	3.19
4930550C17Rik	0	0	0	0
4930550L24Rik	0	0	0	0
4930552N02Rik	0	0	0	0
4930552P12Rik	0.05	0.05	0	0.1
4930553C11Rik	0	0	0	0
4930553E22Rik	0	0	0	0
4930554C24Rik	0	0	0	0
4930554G24Rik	0	0	0	0
4930554H23Rik	0	0	0	0
4930554I06Rik	0	0	0	0
4930555B11Rik	0	0	0	0
4930555B12Rik	0	0	0	0
4930555G01Rik	0	0	0	0
4930555G21Rik	0	0	0	0
4930555K05Rik	0	0	0	0
4930556C24Rik	0	0	0	0.14
4930556G01Rik	0	0	0	0
4930556J02Rik	0	0	0	0
4930556M19Rik	0.69	1.1	1.17	1.06
4930556N09Rik	0	0	0	0
4930556N13Rik	0.5	0.12	0.21	0.12
4930557A04Rik	0	0	0	0
4930557F10Rik	0	0	0	0
4930557J02Rik	0	0	0	0
4930557K07Rik	0.84	2.07	1.4	0.42
4930558C23Rik	0	0	0	0
4930558F17Rik	0	0	0	0
4930558G05Rik	0	0	0	0
4930558J18Rik	1.64	1.39	1.88	2.42
4930558K02Rik	0	0	0	0
4930559C10Rik	0	0	0	0
4930562C15Rik	0.03	0.06	0.03	0.19
4930562F07Rik	0.65	0.67	0.73	0
4930563D23Rik	0.05	0.05	0	0.09
4930563E18Rik	0	0	0.07	0
4930563E22Rik	0.46	0.22	0.45	0.38
4930563F08Rik	0	0	0.23	0
4930563H07Rik	0	0	0	0
4930563M20Rik	0	0	0	0
4930563M21Rik	0	0.17	0.14	0.17
4930564B18Rik	0	0	0	0
4930564C03Rik	0	0	0	0
4930564D02Rik	0	0	0	0
4930565D16Rik	0	0	0	0
4930565N06Rik	2.31	1.68	1.2	1.74
4930567H12Rik	0	0	0	0
4930567H17Rik	0	0	0	0
4930567J20Rik	0	0	0	0
4930567K12Rik	0	0	0	0
4930567K20Rik	0	0	0	0
4930568D16Rik	0	0	0	0
4930568E12Rik	0	0	0	0
4930568G15Rik	0	0	0	0
4930570G19Rik	0.28	0.64	0.49	0.95
4930571K23Rik	0	0	0	0
4930571O06Rik	0	0	0	0
4930572K03Rik	0	0	0	0
4930572O03Rik	0	0	0.04	0
4930572O13Rik	0	0	0	0
4930573O16Rik	0	0	0	0
4930577N17Rik	3.14	3.42	4.01	3.14
4930578C19Rik	0	0	0	0.14
4930578E11Rik	0	0	0.05	0
4930578I06Rik	0	0	0	0
4930578M01Rik	0	0.43	0.24	0.14
4930578N18Rik	0	0	0	0
4930579F01Rik	0	0	0	0
4930579G18Rik	3.13	0.86	1.46	1.9
4930579G24Rik	14.87	16.23	16.13	16.44
4930579H20Rik	0	0	0	0.08
4930579J19Rik	0	0	0	0
4930579K19Rik	0.67	0.44	1.03	0.44
4930579P08Rik	0	0	0	0
4930581F22Rik	1.4	1.8	1.52	1.65
4930583K01Rik	0	0	0	0
4930583P06Rik	0.18	0	0	0.18
4930584F24Rik	0	0	0	0
4930586N03Rik	0	0	0	0
4930587E11Rik	0	0	0	0
4930590J08Rik	0	0.18	0.06	0.07
4930590L20Rik	0	0	0	0
4930591A17Rik	0	0	0	0
4930591E09Rik	0	0	0	0
4930592A05Rik	0	0.14	0	0
4930592I03Rik	0	0	0.22	0.26
4930593A02Rik	0	0	0	0
4930593C16Rik	0	0	0	0
4930594C11Rik	0	0.04	0	0
4930594O21Rik	0	0	0	0
4930595D18Rik	0	0	0.14	0
4930595M18Rik	0	0	0	0
4930596D02Rik	0	0	0	0
4930596I21Rik	0	0	0	0
4930597A21Rik	0.19	0	0	0
4930597G03Rik	0	0	0	0
4930598F16Rik	0	0	0	0
4930599N23Rik	1.19	1.19	1.14	2.18
4931402G19Rik	0.06	0.12	0.15	0.12
4931403E22Rik	0.81	0.4	0.17	0
4931403G20Rik	0.07	0.47	0.23	0.15
4931406B18Rik	0	0	0.05	0.03
4931406C07Rik	34.31	31.59	30.86	35.12
4931406H21Rik	0.25	0.32	0.37	0.16
4931406P16Rik	20.97	20.44	19.64	23.05
4931408C20Rik	0	0	0	0
4931408D14Rik	2.74	2.24	2.36	3.17
4931409K22Rik	0	0	0	0
4931414P19Rik	4.94	5.36	5.85	5.2
4931417E11Rik	0	0	0	0
4931419H13Rik	0	0	0	0
4931420L22Rik	0	0	0	0
4931423N10Rik	0	0.07	0	0
4931428F04Rik	1.47	1.21	1.64	1.36
4931428L18Rik	0	0	0	0
4931429I11Rik	0	0	0	0
4931429L15Rik	0	0	0	0
4931429P17Rik	0	0	0	0
4931430N09Rik	0	0	0	0
4931431B13Rik	0	0	0	0
4931431C16Rik	0.23	0.46	0.31	0.37
4931431F19Rik	0	0	0	0
4931440F15Rik	0.04	0.08	0.07	0
4931440J10Rik	0	0.15	0.12	0.15
4931440P22Rik	0.72	1.12	1.01	1.56
4932411E22Rik	0	0	0.04	0
4932411N23Rik	0	0	0	0
4932412D23Rik	0.03	0	0	0
4932413F04Rik	0	0	0	0
4932414J04Rik	0	0	0	0
4932414N04Rik	0.03	0	0	0
4932415M13Rik	0	0	0	0
4932416H05Rik	4.45	4.55	3.68	5.81
4932416K20Rik	0	0	0	0
4932418E24Rik	0	0	0	0
4932429P05Rik	0	0	0	0
4932435O22Rik	0	0	0	0
4932438A13Rik	17.67	14.31	14.91	16.5
4932438H23Rik	0.31	0.32	0.13	0.05
4932441J04Rik	0.55	0.91	0.93	0.18
4932443I19Rik	0	0	0	0
4932702P03Rik	0	0	0	0
4933400A11Rik	0.21	0.31	0.26	0.52
4933400B14Rik	0	0	0	0.13
4933400C23Rik	0	0	0	0
4933400F21Rik	0	0	0.03	0
4933400L20Rik	0	0	0	0
4933401B06Rik	0	0	0	0
4933401D09Rik	0	0.1	0.08	0.1
4933401H06Rik	0	0	0	0
4933402C06Rik	0	0	0	0
4933402D24Rik	0	0	0	0
4933402E13Rik	0	0	0	0
4933402J07Rik	0	0	0	0
4933402J10Rik	0	0	0	0
4933402J15Rik	0	0	0	0
4933402N03Rik	0	0	0	0
4933402N22Rik	0	0	0	0
4933402P03Rik	0	0.08	0	0
4933403O08Rik	0	0	0	0
4933404G15Rik	0	0	0	0
4933404K08Rik	0	0	0	0
4933404K13Rik	0	0	0	0
4933404O12Rik	4.54	4.62	4.34	5.2
4933405D12Rik	0	0	0	0.17
4933405E24Rik	0	0	0	0
4933405L10Rik	0	0	0	0
4933405O20Rik	0	0	0	0
4933406C10Rik	0.08	0.08	0.19	0.15
4933406D12Rik	0	0	0	0
4933406F09Rik	0	0	0	0
4933406G16Rik	0	0	0	0
4933406I18Rik	0.27	0	0.22	0.27
4933406J08Rik	0	0	0	0
4933406J10Rik	0	0	0	0
4933406K04Rik	0	0	0	0
4933406M09Rik	0.14	0.14	0.12	0.21
4933407E24Rik	0	0	0	0
4933407G14Rik	0	0	0	0
4933407I05Rik	0	0	0	0
4933407K13Rik	4.3	4.15	2.74	3.74
4933407L21Rik	0.22	0.11	0	0.11
4933408B17Rik	1.05	0.42	1.05	1
4933408J17Rik	0	0.07	0.12	0.29
4933408N05Rik	0	0.08	0	0
4933409G03Rik	0	0	0	0
4933409K07Rik	3.43	2.85	2.92	3.54
4933411E08Rik	0	0	0	0.07
4933411G06Rik	0	0	0	0
4933411K16Rik	0.09	0.09	0.15	0
4933412E12Rik	3.8	4.89	4.27	3.92
4933412E24Rik	0	0	0	0
4933412O06Rik	0	0.23	0.1	0
4933413G19Rik	0.12	0	0.3	0
4933413J09Rik	0.15	0.14	0.15	0.22
4933413L06Rik	0	0	0	0
4933415F23Rik	0	0	0	0
4933416C03Rik	0	0	0	0
4933416E03Rik	0	0	0	0
4933416I08Rik	0	0	0	0
4933416M06Rik	0	0	0.08	0
4933416M07Rik	0	0.26	0	0
4933417A18Rik	0	0	0	0
4933417D19Rik	0.73	0.31	0.44	0.83
4933417E11Rik	0	0	0	0
4933417G07Rik	0	0	0	0
4933417O13Rik	0	0	0	0
4933421I07Rik	0	0	0	0
4933421O10Rik	7.46	5.78	6.98	6.13
4933422A05Rik	0	0	0.08	0
4933424G05Rik	0	0	0	0
4933424G06Rik	0	0	0	0
4933425B07Rik	0	0	0	0
4933425L06Rik	0	0	0	0.06
4933427D06Rik	0.05	0.05	0.04	0
4933427D14Rik	5.09	4.65	4.63	4.87
4933427E11Rik	0.11	0	0	0.21
4933427E13Rik	0	0	0	0
4933427G17Rik	0.2	0.59	0.33	0.27
4933427I22Rik	0	0	0	0
4933428C19Rik	0	0	0	0
4933428G20Rik	1.05	0.92	1.08	1.75
4933429K18Rik	0	0	0	0
4933429O19Rik	0	0	0	0
4933430H16Rik	0	0	0	0
4933430I17Rik	0.14	0.14	0.06	0.42
4933430M04Rik	0	0	0	0
4933430N04Rik	0	0	0	0
4933431E20Rik	3.71	3.05	3.33	3.43
4933431G14Rik	0.23	0	0	0.1
4933432G23Rik	0	0	0	0
4933432I03Rik	0	0	0	0.12
4933432I09Rik	0.19	0.09	0.08	0
4933432K03Rik	0	0	0	0
4933433C11Rik	0	0	0	0.18
4933433F19Rik	0	0	0	0
4933433G08Rik	0	0	0	0
4933433G15Rik	0.56	0.66	0.28	0.33
4933433G19Rik	0	0.12	0	0
4933433H22Rik	0	0.07	0.06	0
4933434E20Rik	59.06	59.95	53.17	58.25
4933436E23Rik	0	0	0	0
4933436H12Rik	0	0	0	0
4933436I01Rik	0	0	0	0
4933438B17Rik	0	0	0	0
4933438K21Rik	0	0	0	0.07
4933439C10Rik	4.47	5.18	4.39	4.31
4933439K11Rik	0.14	0.14	0	0
4933440J02Rik	0	0	0	0
4933440M02Rik	0	0	0	0
5031410I06Rik	0	0	0	0
5031414D18Rik	0.19	0.23	0.27	0.42
5031425E22Rik	8.28	8.01	7.73	7.18
5031425F14Rik	0	0.15	0	0
5031426D15Rik	0.4	0.98	0.66	0.83
5031434C07Rik	0	0	0	0.06
5031434O11Rik	0.75	0.37	0.47	0
5031439G07Rik	34.36	33.97	32.67	34.57
5033403F01Rik	0.62	0.98	0.54	0.6
5033403H07Rik	0	0	0	0
5033404E19Rik	0	0	0	0
5033406O09Rik	0.07	0.22	0.3	0.22
5033428I22Rik	0.55	0.41	0.46	0.41
5330411J11Rik	0	0	0	0
5330413P13Rik	0	0	0	0
5330417C22Rik	0	0	0.15	0
5330426P16Rik	21.8	21.64	23.85	22.9
5330434G04Rik	0	0	0	0
5330439B14Rik	0	0.2	0	0
5430401F13Rik	0	0	0	0
5430402E10Rik	0	0	0	0
5430402O13Rik	0.83	0.14	1.04	0.55
5430403N17Rik	0.15	0.1	0.2	0
5430405H02Rik	5.35	4.48	4.35	4.21
5430416N02Rik	42.54	43.2	35.71	35.18
5430416O09Rik	1.62	1.19	1.75	1.79
5430419D17Rik	0	0	0	0
5430421F17Rik	0	0	0.14	0.05
5430421N21Rik	0	0	0.06	0
5430425K12Rik	0	0.1	0	0
5430427M07Rik	0	0	0	0
5430427O19Rik	0.13	0.19	0.32	0.16
5430428K19Rik	0	0	0	0
5430431A17Rik	0.67	0.66	0	0.67
5430434I15Rik	0	0	0	0
5430437J10Rik	0	0	0	0
5430440P10Rik	0	0	0.21	0
5530400C23Rik	0	0	0	0
5530401A14Rik	0	0	0	0
5530601H04Rik	2.34	2.18	2.2	2.49
5730403I07Rik	0	0	0	0
5730405O15Rik	0.89	0.88	0.74	0.44
5730408K05Rik	9.33	10.77	12.33	9.28
5730409E04Rik	27.62	28.25	24.98	26.25
5730412P04Rik	0	0	0	0
5730416F02Rik	0.16	0	0	0
5730420D15Rik	0.67	0.66	0.09	0.22
5730422E09Rik	0	0	0.06	0.15
5730435O14Rik	0	0	0	0
5730455P16Rik	19.45	19.32	17.26	19.82
5730457N03Rik	0	0	0	0
5730460C07Rik	0	0	0.06	0
5730480H06Rik	1.96	2.37	1.57	2.16
5730488B01Rik	0	0	0	0
5730507C01Rik	6.3	5.89	6.29	5.87
5730508B09Rik	2.2	2.26	2.1	2.19
5730522E02Rik	0	0	0	0
5730559C18Rik	0.12	0.2	0.89	0.98
