WT_1	WT_2	KO_1	KO_2
2810403A07Rik	26.27	30.8	32.6	28.93
2810403D21Rik	1.27	1.4	1.13	0.65
2810404M03Rik	0	0	0.1	0
2810405F15Rik	0.07	0.07	0.16	0.17
2810408A11Rik	1.81	2.03	0.81	0.38
2810408I11Rik	8.57	10.51	15.4	13.53
2810410L24Rik	2.1	2.45	2.08	1.34
2810417H13Rik	63.15	58.9	70.74	69.33
2810428I15Rik	132.94	156.64	84.2	97.14
2810429I04Rik	0.63	0.42	0.46	0.24
2810433D01Rik	0.85	1.12	1.3	1.45
2810442N19Rik	0.13	0.26	0.69	0.14
2810454H06Rik	0.51	0.51	0.38	0.93
2810459M11Rik	0	0.03	0.04	0
2810468N07Rik	3.37	3.48	2.76	1.53
2810471M01Rik	0	0	0.08	0
2810474O19Rik	22.6	21.39	28.07	23.65
2900005J15Rik	1.64	1.05	0.96	0.81
2900008C10Rik	1	0.93	1.46	1.8
2900009J06Rik	1.1	0	1.5	0.62
2900011O08Rik	0.05	0.05	0	0
2900026A02Rik	13.67	11.69	17.47	16.16
2900041M22Rik	1.94	2.05	1.29	2.01
2900052N01Rik	0	0	0	0
2900055J20Rik	0	0	0	0
2900057B20Rik	0	0.11	0	0.26
2900060B14Rik	1.23	0.21	0.45	0.7
2900076A07Rik	3.44	2.92	2.4	2.97
2900079G21Rik	0	0	0	0
2900092C05Rik	0	0	0	0
2900092D14Rik	0.04	0.04	0.04	0
2900097C17Rik	181.64	144.1	153.18	139.69
3000002C10Rik	2.41	2.79	2.53	2.73
3010001F23Rik	2.13	1.89	1.32	0.61
3010026O09Rik	4.53	5.69	3.96	5.03
3100003L05Rik	0	0	0	0
3110001I22Rik	3.35	3.59	3.28	3.33
3110002H16Rik	15.49	16.04	17.66	15.89
3110009E18Rik	3.82	2.31	2.78	1.8
3110009F21Rik	0.07	0	0	0
3110015C05Rik	0	0	0	0
3110021A11Rik	0.57	0	0.78	0.32
3110021N24Rik	3.71	2.49	4.11	2.8
3110035E14Rik	0	0.03	0	0.04
3110039I08Rik	50.07	51.07	59.35	56.3
3110039M20Rik	0	0	0	0
3110040N11Rik	27.83	31.4	23.94	24.42
3110043O21Rik	14.15	11.65	15.37	15.05
3110045C21Rik	1.12	1.54	2.12	1.85
3110052M02Rik	2.07	2.54	2.22	2.12
3110056K07Rik	5.24	5.5	4.85	5.4
3110057O12Rik	3.73	2.84	4.22	3.93
3110062M04Rik	6.1	7.91	5.55	7.14
3110070M22Rik	1.58	2.38	1.8	2.2
3110079O15Rik	0	0	0	0
3110082I17Rik	18.65	16.48	19.26	19.58
3110082J24Rik	0.57	0.77	1.17	1.71
3110099E03Rik	0	0.04	0.05	0
3200001D21Rik	0.05	0	0.11	0.17
3300002I08Rik	2.06	2.39	3.15	2.88
3300002P13Rik	0.11	0.21	0.58	0.12
3300005D01Rik	17.42	15.37	23.49	29.76
3425401B19Rik	0.86	0.59	1.41	1.47
3632451O06Rik	16.38	17.86	16.82	15.12
3632454L22Rik	0	0.03	0	0.04
3830403N18Rik	1.39	0.64	1.12	1.95
3830406C13Rik	16.67	18.98	18.25	20.45
3830408C21Rik	1.06	1.84	1.22	0.93
3830417A13Rik	0.27	0.34	0.3	0.77
3830432H09Rik	0	0.14	0	0
3930402G23Rik	0	0	0.13	0.18
4430402I18Rik	0.73	1.53	1.34	0.5
4631405J19Rik	0.28	0.09	0	0
4632404H12Rik	1.08	0.94	1.14	1.27
4632415L05Rik	6.14	5.01	5.36	4.79
4632427E13Rik	2.35	4.37	0.98	2.87
4632428C04Rik	0.23	0.23	0.1	0.36
4632428N05Rik	17.5	16.48	14.8	12.89
4732416N19Rik	0.72	0.92	0.43	1.1
4732456N10Rik	0	0.04	0.05	0.15
4732471J01Rik	0.2	0.42	0.29	1.03
4732490B19Rik	0.05	0	0	0
4732491K20Rik	0.52	0.84	0.76	0.75
4831407H17Rik	0	0	0.11	0
4831440E17Rik	0.33	0.16	0.2	0.16
4833411C07Rik	0.19	0.38	0	0.11
4833412C05Rik	1.91	3.65	2.79	3.74
4833415N18Rik	0	0.23	0.38	0.66
4833417C18Rik	0.52	0.26	0.38	0.39
4833418N02Rik	3.76	2.31	3.78	2.93
4833419F23Rik	1.2	2.82	2.47	3.62
4833420G17Rik	19.81	21.93	20.34	21.1
4833422C13Rik	1.21	1.39	4.07	2.8
4833422M21Rik	0	0	0	0
4833423E24Rik	0	0	0	0
4833427F10Rik	0.08	0	0.08	0.17
4833427G06Rik	1.68	1.85	1.84	1.39
4833428L15Rik	0	0	0	0
4833439L19Rik	63.08	60.7	76.37	70.21
4921501E09Rik	0	0	0	0
4921504A21Rik	0.32	0.38	0.41	0.55
4921504E06Rik	0	0	0	0
4921506M07Rik	0	0	0.17	0
4921507L20Rik	0.44	0.37	0.95	0.41
4921507P07Rik	0	0	0	0.05
4921508D12Rik	0	0	0	0
4921509C19Rik	0	0	0	0
4921509O07Rik	0	0.04	0	0.05
4921511C10Rik	0	0	0	0.09
4921511C20Rik	0	0	0	0
4921511H03Rik	0	0	0	0
4921511I17Rik	0	0	0	0
4921511M17Rik	0	0	0	0
4921513I03Rik	0.14	0.14	0.16	0.16
4921515E04Rik	0	0	0	0
4921517D22Rik	0	0	0	0.04
4921518K17Rik	0	0	0	0
4921524J17Rik	32.88	35.84	43.82	44.35
4921524L21Rik	0	0	0	0
4921525O09Rik	0.5	0.54	0.66	0.84
4921529L05Rik	0	0	0	0.08
4921530L21Rik	0	0	0	0
4921531C22Rik	2.58	2.72	2.49	2.99
4921531P14Rik	0	0	0	0
4921533I20Rik	0	0	0	0
4921534H16Rik	0	0	0	0
4921536K21Rik	0.55	0.43	0.6	0.48
4921539E11Rik	0	0.09	0	0
4922502D21Rik	0	0	0	0
4922502H24Rik	0	0	0	0
4922502N22Rik	0	0.1	0	0
4930401C15Rik	0	0	0	0
4930401O10Rik	0	0	0	0
4930401O12Rik	0	0	0	0
4930402F06Rik	0	0	0	0
4930402F11Rik	0	0	0	0
4930402H24Rik	30.52	27.25	25.65	25.52
4930402K13Rik	0	0	0	0
4930404A05Rik	0	0	0	0
4930404H11Rik	0	0	0	0
4930404I05Rik	0.95	0.84	0.39	0.81
4930404N11Rik	17.8	15.87	13.02	12.16
4930405A10Rik	0	0	0	0.14
4930405A21Rik	0.47	0.94	0.38	1.06
4930405D11Rik	0	0	0	0
4930405J17Rik	0	0	0	0
4930405L22Rik	0	0	0	0
4930405O22Rik	0	0	0	0.55
4930406D18Rik	0	0	0	0
4930407G08Rik	0.17	0	0	0
4930407I10Rik	0	0	0	0
4930407I19Rik	0.13	0	0	0
4930412B13Rik	0	0.09	0	0
4930412C18Rik	0.25	0.17	0.21	0.31
4930412O13Rik	0.03	0.03	0.09	0.09
4930413E15Rik	0	0	0	0
4930413F20Rik	0	0	0	0
4930413G21Rik	14.47	14.84	9.61	14.76
4930413M19Rik	0	0	0	0
4930414N06Rik	0	0.22	0.25	0
4930415F15Rik	0	0.16	0.17	0
4930415L06Rik	0	0	0	0
4930415O20Rik	0.65	0.44	0.48	0.5
4930417O13Rik	0	0	0	0
4930417O22Rik	0	0	0	0
4930419G24Rik	0	0	0	0
4930423M02Rik	0	0	0	0
4930425K10Rik	0	0	0	0
4930425L21Rik	0	0	0	0
4930425O10Rik	0	0	0	0
4930426D05Rik	0	0	0	0
4930426L09Rik	1.22	1.99	2.65	2.76
4930427A07Rik	13.18	10.53	12.96	12.66
4930428D20Rik	0	0	0	0
4930428E07Rik	0	0	0	0
4930428G15Rik	0	0	0	0
4930428O21Rik	0	0	0	0.15
4930429B21Rik	2.79	3.33	3.06	2.06
4930429D17Rik	0	0	0.08	0
4930429F11Rik	0	0	0	0
4930429F24Rik	0.15	0.07	0.08	0.34
4930430A15Rik	0	0	0	0
4930430F08Rik	6.34	5.98	7.75	6.87
4930430F21Rik	0	0	0	0
4930430J02Rik	0	0	0	0
4930431F12Rik	0	0	0	0
4930431P03Rik	0.05	0.29	0.05	0.33
4930432J09Rik	0	0	0	0
4930432K21Rik	0.19	0.19	0.61	0.42
4930432M17Rik	0	0	0	0
4930433B08Rik	0.19	0	0	0
4930433I11Rik	0	0	0	0
4930433N12Rik	0	0	0	0
4930434J06Rik	0	0	0	0
4930435E12Rik	0	0	0	0
4930438E09Rik	0	0	0.17	0
4930440C22Rik	0	0	0	0
4930440I19Rik	0	0	0	0
4930441H08Rik	0	0	0	0
4930441J16Rik	0	0	0	0
4930442J19Rik	0	0	0	0
4930442L01Rik	0	0	0	0
4930443O20Rik	0	0.32	0.17	0.18
4930444F02Rik	0.06	0	0	0
4930444G20Rik	0	0	0	0
4930444M15Rik	0.07	0	0	0
4930444P10Rik	0	0.12	0	0
4930445N18Rik	0	0.13	0	0
4930447A16Rik	0	0	0	0
4930447C04Rik	1.81	1.89	2.3	2.85
4930447F24Rik	0.2	0.62	0.18	0.48
4930447J18Rik	0	0	0	0
4930447K03Rik	0	0	0.24	0.13
4930447M23Rik	0	0.05	0	0
4930447N08Rik	0.2	0	0	0
4930448C13Rik	0	0	0	0
4930448F12Rik	0	0	0	0
4930448H16Rik	0	0	0	0
4930448I06Rik	0	0	0	0
4930448I18Rik	0	0	0	0
4930448K20Rik	0	0	0	0
4930449E01Rik	0	0	0	0
4930449E18Rik	0	0	0	0
4930449I24Rik	0	0	0	0
4930451G09Rik	0.23	0.29	0.13	0.2
4930451I11Rik	0	0	0	0
4930452A19Rik	0	0	0	0
4930452B06Rik	1.44	1.34	1.58	1.41
4930452G13Rik	0	0	0	0
4930452N14Rik	0	0	0	0
4930453H23Rik	0	0	0	0
4930453L07Rik	0	0	0	0
4930453N24Rik	49.61	47.39	50.13	51.05
4930455B14Rik	0	0	0	0
4930455C13Rik	0.72	0.43	0.5	0.33
4930455D15Rik	0	0	0	0
4930455F16Rik	0	0	0	0
4930455G09Rik	0	0	1.48	1.54
4930455H04Rik	0	0	0	0
4930455J16Rik	0	0	0	0
4930456L15Rik	0	0	0	0
4930459C07Rik	0	0	0	0.11
4930459L07Rik	0	0	0	0
4930461G14Rik	0	0	0	0
4930463O16Rik	0	0	0	0
4930465K10Rik	0.09	0.18	0	0.21
4930465M20Rik	0	0	0	0
4930467D21Rik	0	0	0	0
4930467E23Rik	0	0	0	0
4930467K11Rik	0.17	0	0	0
4930469G21Rik	0	0	0	0
4930470H14Rik	0	0	0	0
4930470O06Rik	0	0	0	0
4930470P17Rik	0	0	0	0
4930471C04Rik	0	0	0.15	0
4930471G03Rik	0	0	0	0
4930471M09Rik	0	0	0	0
4930473A02Rik	0.34	0.26	0.36	0.38
4930473O22Rik	0	0	0	0
4930474G06Rik	0	0	0	0
4930474H20Rik	0	0	0	0
4930474M22Rik	0.4	0.2	0	0
4930474N05Rik	0	0	0	0
4930474N09Rik	0	0	0.11	0.11
4930477N07Rik	0	0	0	0
4930478L05Rik	0	0.06	0.06	0
4930478P22Rik	0	0	0	0
4930479D17Rik	0.16	0.33	0	0
4930480E11Rik	0	0	0	0
4930480G23Rik	0	0	0	0
4930480K15Rik	0	0	0	0
4930480K23Rik	0.45	0.38	0.22	0.39
4930480M12Rik	0	0	0	0
4930481A15Rik	2.06	2.35	0.78	1.42
4930482G09Rik	0	0	0	0
4930483J18Rik	0.21	0	0	0
4930483K19Rik	0.35	0.45	0	0.13
4930483O08Rik	0	0	0	0
4930484H19Rik	0	0.06	0	0
4930486F22Rik	0	0	0	0
4930486I03Rik	0	0	0	0
4930486L24Rik	1.4	1.92	0.99	1.59
4930487D11Rik	0	0	0	0
4930487H11Rik	0	0.13	0.14	0.59
4930488B22Rik	0	0	0	0
4930488L21Rik	0	0	0	0
4930500F04Rik	0	0	0	0
4930500L23Rik	0	0	0	0
4930502A04Rik	0	0	0	0
4930502E09Rik	0.47	0.48	0	0
4930502E18Rik	0.29	0.19	0.52	0.11
4930503B20Rik	0.06	0	0.21	0.13
4930503E14Rik	0	0	0	0
4930503E24Rik	0	0	0	0
4930503F20Rik	0	0	0	0
4930503H13Rik	0	0	0	0
4930503L19Rik	16.89	13.29	20.08	20.1
4930503O07Rik	0	0	0	0
4930504C09Rik	0	0	0	0
4930504O13Rik	0	0	0	0.23
4930505A04Rik	0.38	0.38	0.83	0.29
4930505G20Rik	0	0	0	0
4930505K13Rik	0	0	0	0
4930505K14Rik	0	0	0	0
4930506A18Rik	0	0	0	0
4930506C21Rik	0.86	1.36	0.55	0.41
4930507D05Rik	0.49	0.61	0.35	0.59
4930507D10Rik	0	0	0	0
4930509E16Rik	0.19	0.58	0.21	0.33
4930509J09Rik	0	0	0	0
4930509K18Rik	0	0	0	0
4930511A02Rik	0	0	0	0
4930511A08Rik	0	0	0	0
4930511E03Rik	0	0	0	0
4930511M06Rik	0.43	0.25	0.6	0.76
4930512B01Rik	0.17	0	0.09	0.09
4930512J16Rik	0	0	0.07	0
4930512M02Rik	0	0	0	0
4930513D17Rik	0	0	0	0
4930513N10Rik	1.43	0.92	1.18	1.26
4930513O06Rik	0	0	0	0
4930515B02Rik	0	0	0	0
4930515G01Rik	1.37	0.74	1.49	0.31
4930515G16Rik	0	0	0	0
4930515L03Rik	0	0	0	0
4930515L19Rik	0	0	0	0
4930517E11Rik	0	0	0	0
4930517M08Rik	0	0	0	0
4930518J21Rik	0	0	0	0
4930518P08Rik	0	0	0	0
4930519D14Rik	0	0	0	0
4930519F09Rik	0	0	0.08	0.17
4930519F16Rik	0	0	0	0
4930519F24Rik	0	0	0	0
4930519G04Rik	0	0	0	0
4930519H02Rik	0	0	0	0
4930519K11Rik	0	0	0	0
4930520O04Rik	1.47	1.59	0.8	1.79
4930520P13Rik	0	0	0	0
4930521E06Rik	0	0	0	0
4930522H14Rik	0	0	0	0
4930522O17Rik	0	0	0	0
4930523C07Rik	3.01	3.01	3.61	3.54
4930523O13Rik	0	0	0	0
4930524B15Rik	0.06	0	0	0
4930524B17Rik	0	0	0	0
4930524C18Rik	0	0	0	0
4930524N10Rik	0	0	0	0
4930524O05Rik	0	0	0	0
4930524O08Rik	0	0	0	0
4930525C09Rik	0	0	0	0
4930525D18Rik	0	0	0	0
4930525G20Rik	0.22	0.22	0.39	0.29
4930526H09Rik	0	0	0	0.11
4930526I15Rik	11.6	11.79	8.36	10.03
4930526L06Rik	0.11	0	0	0
4930527F14Rik	0	0	0	0
4930527G23Rik	0	0	0	0
4930528A17Rik	0.16	0.48	0.23	0.48
4930528D03Rik	0	0	0	0
4930528G23Rik	0	0	0	0
4930528H21Rik	0	0	0	0
4930528P14Rik	0	0	0	0
4930529C04Rik	0	0	0	0
4930529K09Rik	0	0	0	0
4930529L06Rik	0	0	0	0
4930532I03Rik	0	0	0	0
4930532M18Rik	0	0	0	0
4930533B01Rik	0	0.23	0.37	0
4930533N22Rik	0	0	0	0
4930533P14Rik	0	0	0	0
4930538K18Rik	0.08	0.15	0.16	0.09
4930539C22Rik	0	0	0	0
4930539E08Rik	0.19	0.34	0.52	0.43
4930539J05Rik	23.75	17.34	23.43	27.23
4930539M17Rik	0	0	0	0
4930539N22Rik	0	0	0	0
4930540M03Rik	0	0	0	0
4930542C21Rik	0	0	0	0
4930542D17Rik	0	0	0	0
4930543E12Rik	0	0.08	0.09	0
4930543N07Rik	0	0	0	0
4930544D05Rik	0	0	0.2	0
4930544G11Rik	0	0	0	0
4930544M13Rik	0	0	0	0
4930545E07Rik	0	0	0	0
4930545H06Rik	0	0	0	0
4930545L23Rik	0	0	0	0
4930546C10Rik	0	0	0	0
4930546K05Rik	0	0	0	0
4930547E08Rik	0	0.46	0	0
4930547E14Rik	0	0	0	0
4930548G14Rik	0	0	0	0
4930548H24Rik	0.08	0.08	0.26	0.18
4930548J01Rik	0	0	0	0
4930548K13Rik	0	0	0	0
4930549C01Rik	0	0	0	0
4930549C15Rik	0	0	0	0
4930549G23Rik	0.47	0	1.36	1.44
4930550C14Rik	0.55	0.93	0.6	0.63
4930550C17Rik	0	0	0	0
4930550L24Rik	0	0	0	0
4930552N02Rik	0	0	0	0
4930552P12Rik	0.04	0.18	0.1	0.1
4930553C11Rik	0	0	0	0
4930553E22Rik	0	0	0	0
4930554C24Rik	0	0	0	0
4930554G24Rik	0	0	0	0
4930554H23Rik	0	0	0	0
4930554I06Rik	0	0	0	0
4930555B11Rik	0	0	0	0
4930555B12Rik	0	0	0	0
4930555G01Rik	0.06	0.06	0.06	0.13
4930555G21Rik	0	0	0	0
4930555K05Rik	0	0	0	0
4930556C24Rik	0	0.26	0	0
4930556G01Rik	0	0	0	0
4930556J02Rik	0	0	0	0
4930556M19Rik	1.78	2.02	1.45	2.06
4930556N09Rik	0	0	0	0
4930556N13Rik	0.11	0.11	0.24	0
4930557A04Rik	0	0	0	0
4930557F10Rik	0	0	0	0
4930557J02Rik	0	0	0.12	0
4930557K07Rik	0.75	0.38	0	0
4930558C23Rik	0	0	0	0
4930558F17Rik	0	0	0	0
4930558G05Rik	0	0	0	0
4930558J18Rik	1.25	0.88	1.72	1.29
4930558K02Rik	0	0	0	0
4930559C10Rik	0	0	0	0
4930562C15Rik	0	0.09	0.03	0.06
4930562F07Rik	0.7	0.75	0.82	0.49
4930563D23Rik	0	0	0	0
4930563E18Rik	0	0	0	0
4930563E22Rik	0.37	0.17	0.48	0.3
4930563F08Rik	0	0	0	0
4930563H07Rik	0	0	0	0
4930563M20Rik	0	0	0	0
4930563M21Rik	0.15	0.15	0	0
4930564B18Rik	0	0	0	0
4930564C03Rik	0	0	0	0
4930564D02Rik	0	0	0	0
4930565D16Rik	0	0	0	0
4930565N06Rik	0.73	0.69	0.9	0.78
4930567H12Rik	0	0	0	0
4930567H17Rik	0	0	0	0
4930567J20Rik	0	0	0	0
4930567K12Rik	0	0	0	0
4930567K20Rik	0	0	0	0
4930568D16Rik	0	0	0	0
4930568E12Rik	0	0	0	0
4930568G15Rik	0	0	0	0
4930570G19Rik	0.18	0.21	0.04	0.2
4930571K23Rik	0	0	0	0
4930571O06Rik	0	0	0	0
4930572K03Rik	0	0	0	0
4930572O03Rik	0.1	0	0	0
4930572O13Rik	0	0	0	0
4930573O16Rik	0.32	1.95	0.35	0
4930577N17Rik	3.2	2.75	3.57	3.05
4930578C19Rik	0.12	0	0.2	0
4930578E11Rik	0.05	0	0	0
4930578I06Rik	0	0	0	0
4930578M01Rik	0	0.13	0.28	0.15
4930578N18Rik	0	0	0	0
4930579F01Rik	0	0	0	0
4930579G18Rik	1.55	2.12	1.95	1.49
4930579G24Rik	20.11	14.23	15.08	14.46
4930579H20Rik	0	0	0	0
4930579J19Rik	0	0	0	0.16
4930579K19Rik	1.1	0.6	0.43	0.9
4930579P08Rik	0	0	0	0
4930581F22Rik	0.79	1.03	1.01	0.95
4930583K01Rik	0	0	0	0
4930583P06Rik	0	0.16	0.18	0
4930584F24Rik	0	0	0	0
4930586N03Rik	0	0	0	0
4930587E11Rik	0	0	0	0
4930590J08Rik	0.03	0.1	0.04	0
4930590L20Rik	0	0	0	0.26
4930591A17Rik	0	0	0	0
4930591E09Rik	0	0	0	0
4930592A05Rik	0	0	0.13	0
4930592I03Rik	0	0.12	0	0.53
4930593A02Rik	0	0	0	0
4930593C16Rik	0	0	0	0.24
4930594C11Rik	0	0	0	0
4930594O21Rik	0	0	0	0
4930595D18Rik	0	0.15	0	0
4930595M18Rik	0	0	0	0
4930596D02Rik	0	0	0	0
4930596I21Rik	0	0	0	0
4930597A21Rik	0	0.17	0	0
4930597G03Rik	0.1	0	0	0
4930598F16Rik	0	0	0	0
4930599N23Rik	2.55	2.04	2.25	3.15
4931402G19Rik	0.05	0.05	0	0.06
4931403E22Rik	0.36	0	0.39	0
4931403G20Rik	0.26	0.06	0.07	0.14
4931406B18Rik	0	0	0.06	0
4931406C07Rik	24.11	24.67	26.36	25.31
4931406H21Rik	0.11	0.11	0.22	0.06
4931406P16Rik	30.84	26.12	40.28	36.21
4931408C20Rik	0.03	0	0	0.03
4931408D14Rik	1.87	1.67	0.55	0.86
4931409K22Rik	0	0.04	0	0
4931414P19Rik	3.76	3.67	4.66	4.27
4931417E11Rik	0	0	0	0
4931419H13Rik	0	0.12	0	0
4931420L22Rik	0	0	0	0
4931423N10Rik	0	0	0.07	0
4931428F04Rik	2.13	1.9	2.39	1.87
4931428L18Rik	0	0	0	0
4931429I11Rik	0	0	0	0
4931429L15Rik	0	0	0	0
4931429P17Rik	0	0	0	0
4931430N09Rik	0	0	0	0
4931431B13Rik	0.27	0	0	0
4931431C16Rik	0.17	0	0.36	0.23
4931431F19Rik	0	0	0	0
4931440F15Rik	0.07	0.12	0	0.09
4931440J10Rik	0.13	0	0	0
4931440P22Rik	1.22	0.77	1.04	0.99
4932411E22Rik	0	0	0	0
4932411N23Rik	0	0	0	0
4932412D23Rik	0	0	0	0
4932413F04Rik	0	0	0	0
4932414J04Rik	0	0	0	0
4932414N04Rik	0	0	0	0
4932415M13Rik	0	0	0	0
4932416H05Rik	3.28	2.75	3	2.62
4932416K20Rik	0	0	0	0
4932418E24Rik	0.03	0.04	0	0
4932429P05Rik	0	0	0	0
4932435O22Rik	0	0	0	0
4932438A13Rik	12.14	9.31	14.41	11.54
4932438H23Rik	0.14	0	0.1	0.21
4932441J04Rik	0.16	0.17	0	0
4932443I19Rik	0	0	0	0
4932702P03Rik	0	0	0.82	0
4933400A11Rik	0.46	0.28	0.1	0.21
4933400B14Rik	0.12	0	0	0.13
4933400C23Rik	0	0	0	0
4933400F21Rik	0	0	0	0.03
4933400L20Rik	0	0	0	0
4933401B06Rik	0	0	0	0
4933401D09Rik	0	0	0	0
4933401H06Rik	0	0	0	0
4933402C06Rik	0.12	0	0	0
4933402D24Rik	0.26	0	0.07	0.22
4933402E13Rik	0	0	0	0
4933402J07Rik	0	0	0	0
4933402J10Rik	0	0	0	0
4933402J15Rik	0.07	0	0	0
4933402N03Rik	0	0	0	0
4933402N22Rik	0	0	0	0
4933402P03Rik	0	0	0	0
4933403O08Rik	0	0	0	0.08
4933404G15Rik	0	0	0	0
4933404K08Rik	0	0	0	0
4933404K13Rik	0	0	0	0
4933404O12Rik	5.18	4.11	4.3	4.56
4933405D12Rik	0	0	0.17	0
4933405E24Rik	0	0	0	0
4933405L10Rik	0.1	0.21	0	0
4933405O20Rik	0	0	0	0
4933406C10Rik	0	0.07	0.23	0
4933406D12Rik	0	0	0	0
4933406F09Rik	0	0	0	0
4933406G16Rik	0	0	0	0
4933406I18Rik	0.13	0	0.28	0
4933406J08Rik	0	0	0	0
4933406J10Rik	0	0	0	0
4933406K04Rik	0	0	0	0
4933406M09Rik	0.38	0.77	0.48	0.36
4933407E24Rik	0	0	0	0
4933407G14Rik	0	0	0	0
4933407I05Rik	0	0	0	0
4933407K13Rik	3.71	3.25	2.62	2.1
4933407L21Rik	0	0	0	0
4933408B17Rik	0.66	0.57	0.72	0.59
4933408J17Rik	0.32	0.33	0.28	0.15
4933408N05Rik	0	0	0.16	0.16
4933409G03Rik	0	0	0	0
4933409K07Rik	2.69	2.38	3.78	2.77
4933411E08Rik	0.2	0.4	0	0.15
4933411G06Rik	0	0	0	0
4933411K16Rik	0.4	0.33	0.18	0.37
4933412E12Rik	10.01	12.55	8.77	9.63
4933412E24Rik	0	0	0	0
4933412O06Rik	0	0	0	0.12
4933413G19Rik	0.11	0.11	0.12	0
4933413J09Rik	0.03	0.1	0.07	0.07
4933413L06Rik	0	0	0	0
4933415F23Rik	0	0	0	0.07
4933416C03Rik	0.05	0	0	0
4933416E03Rik	0	0	0	0
4933416I08Rik	0	0	0	0
4933416M06Rik	0	0	0	0
4933416M07Rik	0	0	0.02	0.13
4933417A18Rik	0	0	0	0
4933417D19Rik	0.28	0	0.51	0.11
4933417E11Rik	0	0	0	0
4933417G07Rik	0	0	0	0
4933417O13Rik	0	0	0	0
4933421I07Rik	0	0	0	0
4933421O10Rik	4.01	3.9	4.37	4.19
4933422A05Rik	0	0	0.09	0
4933424G05Rik	0	0	0	0
4933424G06Rik	0.1	0.1	0.11	0.12
4933425B07Rik	0	0	0	0
4933425L06Rik	0	0	0	0
4933427D06Rik	0	0.04	0.05	0.05
4933427D14Rik	5.47	4.48	5.09	4.4
4933427E11Rik	0	0.38	0.1	0.21
4933427E13Rik	0	0	0	0
4933427G17Rik	0.06	0	0.32	0.07
4933427I22Rik	0	0	0	0
4933428C19Rik	0	0	0	0.16
4933428G20Rik	2.19	2.59	1.7	1.25
4933429K18Rik	0	0	0	0
4933429O19Rik	0	0	0	0
4933430H16Rik	0	0	0	0
4933430I17Rik	0.38	0.57	0.55	0.29
4933430M04Rik	0	0	0	0
4933430N04Rik	0	0	0	0
4933431E20Rik	2.21	2.58	2.01	2.21
4933431G14Rik	0.09	0	0.1	0
4933432G23Rik	0	0	0	0
4933432I03Rik	0	0	0.12	0
4933432I09Rik	0	0.08	0	0
4933432K03Rik	0	0	0	0
4933433C11Rik	0	0	0.09	0
4933433F19Rik	0	0	0	0
4933433G08Rik	0.06	0	0	0
4933433G15Rik	0.1	0.1	0.33	0.11
4933433G19Rik	0.23	0.11	0.12	0
4933433H22Rik	0.25	0.13	0.07	0.14
4933434E20Rik	67.01	62.09	62.34	59.98
4933436E23Rik	0	0	0	0
4933436H12Rik	0	0	0	0
4933436I01Rik	0	0	0	0
4933438B17Rik	0	0	0	0
4933438K21Rik	0	0.13	0	0.08
4933439C10Rik	3.16	4.37	2.78	2.52
4933439K11Rik	0	0.37	0	0.42
4933440J02Rik	0	0.1	0	0
4933440M02Rik	0	0	0	0
5031410I06Rik	0.04	0.11	0.04	0
5031414D18Rik	0.5	0.59	0.5	0.52
5031425E22Rik	9.25	7.1	5.92	7.14
5031425F14Rik	0	0.07	0	0.08
5031426D15Rik	0.34	0.69	0.41	0.39
5031434C07Rik	0.11	0	0	0
5031434O11Rik	0.33	0	0.36	0.19
5031439G07Rik	42.12	34.38	35.39	37.4
5033403F01Rik	0.77	0.21	0.47	0.75
5033403H07Rik	0	0	0	0
5033404E19Rik	0	0	0	0
5033406O09Rik	0.32	0.2	0.78	1.1
5033428I22Rik	0.49	0	0.13	0.28
5330411J11Rik	0	0	0	0
5330413P13Rik	0	0.03	0	0.07
5330417C22Rik	0.03	0	0	0
5330426P16Rik	18.86	14.31	18.79	18.05
5330434G04Rik	0	0	0	0
5330439B14Rik	0	0	0.1	0
5430401F13Rik	0	0	0	0
5430402E10Rik	0	0	0	0
5430402O13Rik	0.5	0.38	0.14	0.14
5430403N17Rik	0.35	0.26	0.33	0.39
5430405H02Rik	2.44	3.17	3.85	2.04
5430416N02Rik	30.73	28.26	22.5	19.42
5430416O09Rik	0.21	0.22	0.47	0.42
5430419D17Rik	0.04	0	0.04	0
5430421F17Rik	0.1	0.05	0.21	0.11
5430421N21Rik	0.16	0.6	0	0
5430425K12Rik	0	0.09	0.1	0
5430427M07Rik	0	0	0	0
5430427O19Rik	0.14	0.06	0.25	0.13
5430428K19Rik	0	0	0	0
5430431A17Rik	0.15	0.15	2.76	2.53
5430434I15Rik	0	0	0	0
5430437J10Rik	0	0	0	0
5430440P10Rik	0	0	0	0
5530400C23Rik	0	0	0	0
5530401A14Rik	0	0	0	0
5530601H04Rik	1.17	1.42	1.86	1.9
5730403I07Rik	0	0	0	0
5730405O15Rik	0.53	0.4	0.14	0.15
5730408K05Rik	26.32	16.43	8.69	12.58
5730409E04Rik	29.19	26.29	21.74	20.71
5730412P04Rik	0	0	0	0
5730416F02Rik	0	0.15	0	0
5730420D15Rik	0.2	0	0.21	0
5730422E09Rik	0.13	0.07	0	0
5730435O14Rik	0	0.2	0	0.22
5730455P16Rik	15.32	13.81	16.77	15.2
5730457N03Rik	0	0	0	0
5730460C07Rik	0	0	0	0
5730480H06Rik	0.78	0.98	1.41	1.39
5730488B01Rik	0	0	0	0
5730507C01Rik	4.45	4.74	5.08	5.4
