WT_1	WT_2	KO_1	KO_2
2810047C21Rik1	3.01	2.57	2.7	3.67
2810049E08Rik	0	0	0	0
2810403A07Rik	31.18	30.17	25.45	30.99
2810403D21Rik	1.25	1.5	1.71	2.4
2810404M03Rik	0	0	0	0
2810405F15Rik	0.16	0.07	0.06	0.15
2810408A11Rik	1.02	1.18	0.61	1.47
2810408I11Rik	2.74	2.03	1.52	2.8
2810410L24Rik	1	1.22	1.19	0.69
2810417H13Rik	4.85	5.73	5.24	5.95
2810428I15Rik	80.35	92.63	133.66	75.83
2810429I04Rik	0	0	0	0
2810433D01Rik	0.19	0.32	0.63	0.98
2810442N19Rik	0	0.12	0.1	0.13
2810454H06Rik	0.47	0.4	0.32	0.45
2810459M11Rik	0	0	0.03	0
2810468N07Rik	0.46	1.09	0.97	0.61
2810471M01Rik	0	0	0	0
2810474O19Rik	15.38	18.32	9.89	15.36
2900005J15Rik	2.33	1.4	2.3	1.54
2900008C10Rik	1.73	1.47	3.64	0.87
2900009J06Rik	0.85	1.53	1.36	0.57
2900011O08Rik	0	0	0	0.05
2900026A02Rik	1.74	1.35	2.22	3.36
2900041M22Rik	0.55	0.24	0.91	0.18
2900052N01Rik	0	0	0	0
2900055J20Rik	0.18	0.31	0.81	1.2
2900057B20Rik	0	0	0	0
2900060B14Rik	0	0	0.34	0.21
2900076A07Rik	2.55	2.55	2.72	2.01
2900079G21Rik	0	0	0	0.21
2900092C05Rik	0	0	0	0
2900092D14Rik	0	0.04	0	0
2900097C17Rik	150.95	137.55	172.01	144.36
3000002C10Rik	2.95	2.93	2.01	2.32
3010001F23Rik	0.73	0.25	0.44	0.57
3010026O09Rik	5.26	4.77	5.48	3.88
3100003L05Rik	0	0	0	0
3110001I22Rik	2.89	3.5	2.82	2.11
3110002H16Rik	43.99	44.95	35.53	37.8
3110009E18Rik	2.49	4.06	1.26	2.12
3110009F21Rik	0	0	0	0
3110015C05Rik	0	0	0	0
3110021A11Rik	0.31	0.27	0.24	0.45
3110021N24Rik	3.16	4.3	3.82	2.96
3110035E14Rik	0	0	0.03	0.04
3110039I08Rik	16.1	14.54	15.59	24.85
3110039M20Rik	0	0.26	0	0
3110040N11Rik	22.67	20.99	37.5	24.44
3110043O21Rik	115.29	107.1	88.62	107.71
3110045C21Rik	3.45	3.99	2.43	3.2
3110052M02Rik	2.75	3.42	2.17	3.72
3110056K07Rik	4.23	3.44	2.16	2.35
3110057O12Rik	19.08	20.75	14.44	18.92
3110062M04Rik	4.15	4.71	5.37	4.33
3110070M22Rik	1.02	0.68	0.77	1.17
3110079O15Rik	0	0	0	0
3110082I17Rik	5.22	4.6	9.44	7.66
3110082J24Rik	0.17	0	0	0
3110099E03Rik	0	0	0	0
3200001D21Rik	0	0.09	0.04	0.05
3300002I08Rik	2.39	2.43	4.72	2.71
3300002P13Rik	0.34	0.2	0.17	0.55
3300005D01Rik	3.58	3.16	3.29	3.04
3425401B19Rik	0.58	0.71	0.5	0.92
3632451O06Rik	23.85	20.23	19.48	23.02
3632454L22Rik	0.06	0.06	0.1	0
3830403N18Rik	1.06	0.92	0.73	1.28
3830406C13Rik	16.5	19.01	11.78	18.4
3830408C21Rik	1.09	0.71	0.97	1.04
3830417A13Rik	0.07	0.06	0.11	0.07
3830432H09Rik	0.05	0.04	0.11	0.05
3930402G23Rik	2.82	3.52	2.77	3.43
4430402I18Rik	6.97	7.62	4	4.1
4631405J19Rik	3.53	3.44	6.5	4.74
4632404H12Rik	1.58	1.59	1.32	1.28
4632415L05Rik	7.66	5.82	6.79	6.15
4632427E13Rik	0.79	0.67	1.19	0.38
4632428C04Rik	0.74	0.38	0.41	0.71
4632428N05Rik	31.23	27.51	26.41	22.7
4732416N19Rik	0	0	2.16	0
4732456N10Rik	0	0	0.07	0
4732471J01Rik	3.56	2.53	1.99	3.48
4732490B19Rik	0	0	0.04	0.09
4732491K20Rik	1.62	1.35	0.83	0.94
4831407H17Rik	0	0	0.08	0
4831440E17Rik	0.94	0.74	0.5	0.88
4833411C07Rik	0.41	0.26	0.24	0.2
4833412C05Rik	0.58	0.39	0.44	0.89
4833415N18Rik	0	0	0	0
4833417C18Rik	0.47	0.56	0.64	0.81
4833418N02Rik	1.28	1.37	0.73	1.69
4833419F23Rik	3.47	2.59	0.55	3.19
4833420G17Rik	22.78	21.13	19.4	22.09
4833422C13Rik	0.6	1.01	0.38	0.82
4833422M21Rik	0	0	0	0
4833423E24Rik	0	0	0	0
4833427F10Rik	0	0	0	0.08
4833427G06Rik	0.5	0	0.13	0.32
4833428L15Rik	0	0	0	0
4833439L19Rik	58.15	59.95	47.09	58.34
4921501E09Rik	0	0	0	0
4921504A21Rik	0.12	0.1	0.13	0.38
4921504E06Rik	0	0	0.05	0
4921506M07Rik	0	0	0	0
4921507L20Rik	0.32	0.81	0	0.61
4921507P07Rik	1.14	1.28	0.82	1.19
4921508D12Rik	0	0	0	0
4921509C19Rik	0	0	0	0
4921509O07Rik	0	0	0	0
4921511C10Rik	0	0.14	0	0.08
4921511C20Rik	0	0	0	0.07
4921511H03Rik	0	0	0	0
4921511I17Rik	0.09	0	0	0
4921511M17Rik	0	0	0	0
4921513I03Rik	0.08	0.07	0.06	0.07
4921515E04Rik	0	0	0	0
4921517D22Rik	0.04	0	0	0.07
4921518K17Rik	0	0	0	0
4921524J17Rik	19.35	21.56	14.77	24.23
4921524L21Rik	0	0	0	0
4921525O09Rik	0.04	0.03	0.03	0
4921529L05Rik	0	0.07	0	0
4921530L21Rik	0	0	0	0
4921531C22Rik	3.38	4.24	2.61	3.48
4921531P14Rik	0	0	0	0
4921533I20Rik	0	0	0	0
4921534H16Rik	0	0	0	0
4921536K21Rik	1.33	1.25	1.01	0.79
4921539E11Rik	0	0	0	0
4922502D21Rik	0	0	0	0
4922502H24Rik	0	0	0	0
4922502N22Rik	0	0	0	0
4930401C15Rik	0	0	0	0
4930401O10Rik	0	0	0	0
4930401O12Rik	0	0	0	0
4930402F06Rik	0	0	0	0
4930402F11Rik	0	0	0	0
4930402H24Rik	59.58	54.47	48.43	52.5
4930402K13Rik	0	0	0	0
4930404A05Rik	0	0	0	0
4930404H11Rik	0	0	0	0
4930404I05Rik	0.65	0.77	0.68	0.74
4930404N11Rik	88.78	87.12	97.99	59.12
4930405A10Rik	0	0	0	0
4930405A21Rik	0.13	0.43	0.19	0.24
4930405D11Rik	0	0	0	0
4930405J17Rik	0	0	0	0
4930405L22Rik	0	0	0	0
4930405O22Rik	0	0.23	0	0
4930406D18Rik	0	0	0	0
4930407G08Rik	0	0	0	0
4930407I10Rik	0	0	0.02	0
4930407I19Rik	0	0	0	0
4930412B13Rik	0	0	0	0
4930412C18Rik	1.38	1.46	1.32	1.32
4930412O13Rik	0	0	0.02	0
4930413E15Rik	0	0	0	0
4930413F20Rik	0.11	0	0.09	0.22
4930413G21Rik	17.77	18.9	20.84	16.26
4930413M19Rik	0	0	0	0
4930414N06Rik	0	0	0.2	0.48
4930415F15Rik	0	0.29	0	0.66
4930415L06Rik	0	0	0	0
4930415O20Rik	0.71	0.41	0.36	1.14
4930417O13Rik	0	0	0	0
4930417O22Rik	0	0	0	0
4930419G24Rik	0	0	0	0
4930423M02Rik	0	0	0	0
4930425K10Rik	0	0	0	0
4930425L21Rik	0	0	0	0
4930425O10Rik	0	0	0	0
4930426D05Rik	0	0	0	0
4930426L09Rik	0.33	0.49	0.63	0.48
4930427A07Rik	0.78	0.58	1.43	1.36
4930428D20Rik	0	0	0	0
4930428E07Rik	0	0	0	0
4930428G15Rik	0	0	0	0
4930428O21Rik	0	0	0	0
4930429B21Rik	0.91	1.19	1.08	1.49
4930429D17Rik	0	0	0.06	0
4930429F11Rik	0	0	0	0
4930429F24Rik	0.32	0.21	0.37	0.08
4930430A15Rik	0	0	0	0
4930430F08Rik	6.39	4.92	4.92	5.31
4930430F21Rik	0	0	0	0
4930430J02Rik	0	0	0	0
4930431F12Rik	0	0	0	0
4930431P03Rik	0.11	0	0.04	0
4930432J09Rik	0	0	0	0
4930432K21Rik	0.45	0.3	0.34	0.29
4930432M17Rik	0	0	0	0
4930433B08Rik	0	0	0	0
4930433I11Rik	0	0	0	0
4930433N12Rik	0	0	0	0.09
4930434J06Rik	0	0	0	0
4930435E12Rik	0	0	0	0
4930438E09Rik	0	0	0	0
4930440C22Rik	0	0	0	0
4930440I19Rik	0	0	0	0
4930441H08Rik	0	0	0	0
4930441J16Rik	0	0	0	0
4930442J19Rik	0	0	0	0
4930442L01Rik	0	0	0	0
4930443O20Rik	0	0	0	0.08
4930444F02Rik	0	0	0	0
4930444G20Rik	0.07	0	0.09	0
4930444M15Rik	0	0	0	0
4930444P10Rik	0	0	0	0
4930445N18Rik	0	0.12	0	0
4930447A16Rik	0	0	0	0
4930447C04Rik	0.95	0.87	1.69	3.17
4930447F24Rik	19.6	17.35	10.04	18.6
4930447J18Rik	0	0	0	0
4930447K03Rik	0	0	0.09	0
4930447M23Rik	0	0	0	0
4930447N08Rik	0	0.09	0	0
4930448C13Rik	0	0	0	0
4930448F12Rik	0	0	0	0
4930448H16Rik	0	0	0	0
4930448I06Rik	0	0	0	0
4930448I18Rik	0	0	0	0
4930448K20Rik	0	0	0	0
4930449E01Rik	0	0	0	0
4930449E18Rik	0	0	0	0
4930449I24Rik	0	0	0	0
4930451G09Rik	0.51	0.48	0.24	0.2
4930451I11Rik	0	0	0	0
4930452A19Rik	0	0	0	0
4930452B06Rik	0.26	0.33	0.17	0.17
4930452G13Rik	0	0	0	0
4930452N14Rik	0	0	0.16	0
4930453H23Rik	0	0	0	0
4930453L07Rik	0	0	0	0
4930453N24Rik	48.87	52.46	38.34	39.53
4930455B14Rik	0	0	0	0
4930455C13Rik	0.31	0.59	0.71	0.63
4930455D15Rik	0	0	0	0
4930455F16Rik	0	0	0	0
4930455G09Rik	0.42	0.72	1.75	0.61
4930455H04Rik	0	0	0	0
4930455J16Rik	0	0	0	0
4930456L15Rik	0	0	0	0
4930459C07Rik	0	0	0	0.1
4930459L07Rik	0	0	0	0
4930461G14Rik	0	0	0	0
4930463O16Rik	0	0	0.08	0
4930465K10Rik	0.1	0.08	0.15	0.19
4930465M20Rik	0	0	0	0
4930467D21Rik	0	0	0	0
4930467E23Rik	0.42	0.1	0	0.22
4930467K11Rik	0	0	0	0
4930469G21Rik	0	0	0	0
4930470H14Rik	0	0	0	0
4930470O06Rik	0	0	0	0
4930470P17Rik	0	0	0	0
4930471C04Rik	0	0	0.11	0
4930471G03Rik	0	0	0	0
4930471M09Rik	0	0	0	0
4930473A02Rik	0.18	0.39	0.14	0.17
4930473O22Rik	0	0	0	0
4930474G06Rik	0	0	0	0
4930474H20Rik	0	0	0	0
4930474M22Rik	0	0	0	0
4930474N05Rik	0	0	0	0
4930474N09Rik	0.11	0	0.16	0
4930477N07Rik	0	0	0	0
4930478L05Rik	0.06	0	0	0
4930478P22Rik	0	0	0	0
4930479D17Rik	0	0	0.13	0
4930480E11Rik	0	0	0	0
4930480G23Rik	0	0.08	0	0.09
4930480K15Rik	0	0	0	0
4930480K23Rik	2.36	1.43	1.22	2.12
4930480M12Rik	0	0	0	0
4930481A15Rik	6.8	6.85	6.85	3.26
4930482G09Rik	0	0	0	0
4930483J18Rik	0.23	0	0.17	0.22
4930483K19Rik	0.93	0.41	0.47	0.23
4930483O08Rik	0	0	0	0
4930484H19Rik	0	0	0	0
4930486F22Rik	0	0	0	0
4930486I03Rik	0	0	0	0
4930486L24Rik	17.26	12.65	14.5	14.04
4930487D11Rik	0	0	0	0
4930487H11Rik	0.14	0.12	0	0.14
4930488B22Rik	0	0	0	0
4930488L21Rik	0.07	0	0	0
4930500F04Rik	0	0	0	0
4930500L23Rik	0	0	0	0
4930502A04Rik	0	0	0	0.14
4930502E09Rik	0	0.44	0.26	0.16
4930502E18Rik	0.52	0.44	0.39	1.19
4930503B20Rik	0	0	0	0
4930503E14Rik	0	0	0	0
4930503E24Rik	0.09	0.08	0	0
4930503F20Rik	0	0	0	0
4930503H13Rik	0	0	0	0
4930503L19Rik	4.42	5.03	5.42	7.67
4930503O07Rik	0	0	0	0
4930504C09Rik	0	0	0	0
4930504O13Rik	0	0	0	0
4930505A04Rik	0.14	0	0.52	0.26
4930505G20Rik	0	0	0	0
4930505K13Rik	0	0	0	0
4930505K14Rik	0	0	0	0
4930506A18Rik	0	0	0	0
4930506C21Rik	4.84	5.86	3.33	4.9
4930507D05Rik	0.81	0.88	0.75	0.77
4930507D10Rik	0	0	0	0
4930509E16Rik	0	0.09	0	0.4
4930509J09Rik	0	0	0	0
4930509K18Rik	0	0	0.05	0
4930511A02Rik	0	0	0	0
4930511A08Rik	0.37	0	0	0
4930511E03Rik	0.16	0.14	0.29	0.26
4930511M06Rik	0.09	0	0.03	0.22
4930512B01Rik	0.09	0	0.07	0.09
4930512J16Rik	0	0	0	0
4930512M02Rik	0	0.15	0	0
4930513D17Rik	0	0.09	0.08	0
4930513N10Rik	0.61	0.73	0.85	0.71
4930513O06Rik	0	0	0	0
4930515B02Rik	0	0	0	0
4930515G01Rik	2.08	1.1	1.2	1.14
4930515G16Rik	0	0	0	0
4930515L03Rik	0	0	0	0
4930515L19Rik	0	0	0	0
4930517E11Rik	0	0	0	0
4930517M08Rik	0.13	0	0	0
4930518J21Rik	0	0	0	0
4930518P08Rik	0	0	0	0
4930519D14Rik	0	0	0	0
4930519F09Rik	0	0	0.06	0.08
4930519F16Rik	0	0	0	0
4930519F24Rik	0	0	0	0
4930519G04Rik	0	0	0	0
4930519H02Rik	0	0	0	0
4930519K11Rik	0	0	0	0
4930520O04Rik	0.46	0.68	0.54	0.44
4930520P13Rik	0	0	0	0
4930521E06Rik	0	0.12	0	0
4930522H14Rik	0	0	0.11	0
4930522O17Rik	0	0	0	0
4930523C07Rik	15.24	15.64	9.32	14.4
4930523O13Rik	0	0	0	0
4930524B15Rik	0	0	0	0
4930524B17Rik	0	0	0	0
4930524C18Rik	0	0	0	0
4930524N10Rik	0	0	0	0
4930524O05Rik	0.23	0	0	0
4930524O08Rik	0	0	0	0
4930525C09Rik	0	0	0	0
4930525D18Rik	0	0.12	0	0
4930525G20Rik	0.55	1.06	0.58	1.23
4930526H09Rik	0	0	0	0
4930526I15Rik	10.55	10.7	18.07	9.03
4930526L06Rik	0.12	0	0	0
4930527F14Rik	0	0	0	0
4930527G23Rik	0	0	0	0
4930528A17Rik	0.23	0.44	0.26	0.44
4930528D03Rik	0	0	0.08	0
4930528G23Rik	0	0	0	0
4930528H21Rik	0	0	0	0
4930528P14Rik	0	0	0	0
4930529C04Rik	0	0	0	0
4930529K09Rik	0	0	0	0
4930529L06Rik	0	0	0	0
4930532I03Rik	0	0	0	0
4930532M18Rik	0	0	0	0
4930533B01Rik	0	0	0	0
4930533N22Rik	0	0	0	0
4930533P14Rik	0	0	0	0
4930538K18Rik	0.08	0.14	0.25	0.39
4930539C22Rik	0	0	0	0
4930539E08Rik	0.08	0.18	0.25	0.22
4930539J05Rik	17.32	15.71	20.61	17.65
4930539M17Rik	0	0	0	0
4930539N22Rik	0	0	0	0
4930540M03Rik	0	0	0	0
4930542C21Rik	0.13	0	0	0
4930542D17Rik	0	0	0	0
4930543E12Rik	0	0	0	0
4930543N07Rik	0	0	0	0
4930544D05Rik	0	0	0	0
4930544G11Rik	0	0	0	0
4930544M13Rik	0	0	0	0
4930545E07Rik	0	0	0	0
4930545H06Rik	0	0	0	0
4930545L23Rik	0.05	0	0.04	0
4930546C10Rik	0	0	0	0
4930546K05Rik	0	0.03	0	0.06
4930547E08Rik	0	0.21	0	0
4930547E14Rik	0	0	0	0
4930548G14Rik	0	0	0	0
4930548H24Rik	0	0.07	0	0
4930548J01Rik	0	0	0	0
4930548K13Rik	0	0	0	0
4930549C01Rik	0	0	0	0
4930549C15Rik	0	0.08	0	0.09
4930549G23Rik	0.56	0.92	0.41	0.77
4930550C14Rik	0.7	1.03	0.38	1.35
4930550C17Rik	0	0	0	0
4930550L24Rik	0	0	0	0
4930552N02Rik	0	0	0	0
4930552P12Rik	0	0.12	0.07	0.09
4930553C11Rik	0	0	0	0
4930553E22Rik	0	0	0	0
4930554C24Rik	0	0	0	0
4930554G24Rik	0	0	0	0
4930554H23Rik	0	0	0	0
4930554I06Rik	0	0	0	0
4930555B11Rik	0	0	0	0
4930555B12Rik	0	0	0	0
4930555G01Rik	0.06	0	0	0
4930555G21Rik	0	0	0	0
4930555K05Rik	0	0	0	0
4930556C24Rik	0	0	0	0
4930556G01Rik	0	0	0	0
4930556J02Rik	0	0	0	0
4930556M19Rik	0.24	0.31	0.46	0.35
4930556N09Rik	0	0	0	0
4930556N13Rik	0.24	0.52	0.46	0.12
4930557A04Rik	0	0	0	0.24
4930557F10Rik	0	0	0	0
4930557J02Rik	0	0	0	0.11
4930557K07Rik	2.03	1.04	1.54	1.17
4930558C23Rik	0	0	0	0
4930558F17Rik	0	0	0	0
4930558G05Rik	0	0	0	0
4930558J18Rik	0	0.05	0	0.06
4930558K02Rik	0	0	0	0
4930559C10Rik	0	0	0	0
4930562C15Rik	0.03	0.03	0	0.03
4930562F07Rik	0.61	0.38	1.88	1.38
4930563D23Rik	0	0.04	0.03	0
4930563E18Rik	0.16	0.13	0.3	0.08
4930563E22Rik	0.22	0.19	0.11	0.46
4930563F08Rik	0	0	0	0
4930563H07Rik	0	0	0	0
4930563M20Rik	0	0	0	0
4930563M21Rik	0	0	0	0.16
4930564B18Rik	0	0	0	0
4930564C03Rik	0	0	0	0
4930564D02Rik	0	0	0	0
4930565D16Rik	0	0	0	0
4930565N06Rik	3.54	1.7	2.04	3.11
4930567H12Rik	0	0	0.1	0
4930567H17Rik	0	0	0	0
4930567J20Rik	0	0	0	0
4930567K12Rik	0	0	0	0
4930567K20Rik	0	0	0	0
4930568D16Rik	0	0	0	0
4930568E12Rik	0	0	0	0
4930568G15Rik	0	0	0	0
4930570G19Rik	0.45	1.25	0.96	0.18
4930571K23Rik	0	0	0	0
4930571O06Rik	0	0	0	0
4930572K03Rik	0	0	0	0
4930572O03Rik	0	0	0	0
4930572O13Rik	0	0	0.13	0
4930573O16Rik	0	0.3	0	0
4930577N17Rik	1.02	1.77	1.36	1.07
4930578C19Rik	0.14	0	0.1	0.13
4930578E11Rik	0	0	0	0
4930578I06Rik	0	0	0	0
4930578M01Rik	0	0.12	0.32	0
4930578N18Rik	0	0	0	0
4930579F01Rik	0	0	0	0
4930579G18Rik	0.85	0.94	0.83	1.05
4930579G24Rik	4.5	4.1	4.67	3.9
4930579H20Rik	0	0	0.06	0.08
4930579J19Rik	0	0	0	0
4930579K19Rik	0.22	0.55	0.82	0.42
4930579P08Rik	0	0	0	0
4930581F22Rik	0.7	0.69	0.99	1.2
4930583K01Rik	0.29	0	0.22	0
4930583P06Rik	0	0	0	0
4930584F24Rik	0	0	0	0
4930586N03Rik	0	0	0	0
4930587E11Rik	0	0	0	0
4930590J08Rik	0	0	0	0.03
4930590L20Rik	0	0	0	0
4930591A17Rik	0	0	0	0
4930591E09Rik	0	0	0	0
4930592A05Rik	0.14	0	0	0
4930592I03Rik	0	0.11	0	0
4930593A02Rik	0.14	0.12	0.2	0
4930593C16Rik	0	0	0	0
4930594C11Rik	0	0	0	0
4930594O21Rik	0	0	0	0
4930595D18Rik	0	0	0	0
4930595M18Rik	0	0	0	0
4930596D02Rik	0	0	0	0
4930596I21Rik	0	0	0.23	0
4930597A21Rik	0	0	0	0.18
4930597G03Rik	0	0	0	0
4930598F16Rik	0	0	0	0
4930599N23Rik	0.91	1.17	1.68	0.87
4931402G19Rik	0.12	0.05	0.04	0.27
4931403E22Rik	0.98	0.17	0.6	0.38
4931403G20Rik	0	0.22	0	0.14
4931406B18Rik	0	0	0	0
4931406C07Rik	495.4	527.91	325.51	457.22
4931406H21Rik	0.06	0.08	0.23	0.09
4931406P16Rik	16.92	17.72	12.68	17.74
4931408C20Rik	0	0	0	0
4931408D14Rik	23.15	23.73	20.59	17.51
4931409K22Rik	0	0	0	0
4931414P19Rik	2.65	3.17	3.52	2.9
4931417E11Rik	0	0	0	0
4931419H13Rik	0	0	0	0
4931420L22Rik	0	0	0	0
4931423N10Rik	0.13	0	0	0.06
4931428F04Rik	1.49	1.4	1.65	1.76
4931428L18Rik	0	0	0	0
4931429I11Rik	0	0	0	0
4931429L15Rik	0	0	0	0
4931429P17Rik	0	0	0.05	0
4931430N09Rik	0	0	0	0
4931431B13Rik	0.82	0	0	0
4931431C16Rik	0.77	0.65	0.41	0.52
4931431F19Rik	0	0	0	0
4931440F15Rik	0	0	0	0.04
4931440J10Rik	0	0	0	0
4931440P22Rik	2.13	1.3	3.1	1.65
4932411E22Rik	0	0.04	0	0
4932411N23Rik	0	0	0	0
4932412D23Rik	0	0	0.02	0
4932413F04Rik	0	0	0	0
4932414J04Rik	0	0	0	0
4932414N04Rik	0	0	0	0
4932415M13Rik	0	0	0	0
4932416H05Rik	2.15	2.79	2.13	2.4
4932416K20Rik	0	0	0	0
4932418E24Rik	0	0.03	0	0
4932429P05Rik	0	0	0	0
4932435O22Rik	0	0	0	0
4932438A13Rik	11.22	11.62	9.69	14.71
4932438H23Rik	0.05	0.04	0	0.09
4932441J04Rik	0.54	0	0.14	0.51
4932443I19Rik	0	0	0	0
4932702P03Rik	0	0	0	0
4933400A11Rik	0	0	0.08	0
4933400B14Rik	0	0.11	0	0
4933400C23Rik	0	0	0.05	0
4933400F21Rik	0	0	0	0
4933400L20Rik	0	0	0	0
4933401B06Rik	0	0	0	0
4933401D09Rik	0	0.08	0.14	0
4933401H06Rik	0	0	0	0
4933402C06Rik	0	0	0	0
4933402D24Rik	0.07	0	0.05	0
4933402E13Rik	0.38	0.05	0.24	0.12
4933402J07Rik	0	0	0	0
4933402J10Rik	0	0	0	0
4933402J15Rik	0	0	0	0
4933402N03Rik	0	0	0	0
4933402N22Rik	0	0	0	0
4933402P03Rik	0.15	0	0	0
4933403O08Rik	0	0	0	0.08
4933404G15Rik	0	0	0.06	0
4933404K08Rik	0	0	0	0
4933404K13Rik	0	0	0	0
4933404O12Rik	1.26	1.07	1.07	1.24
4933405D12Rik	0.17	0.29	0.13	0.16
4933405E24Rik	0	0	0	0
4933405L10Rik	0	0	0.17	0.11
4933405O20Rik	0	0	0	0
4933406C10Rik	0.67	0.58	0.57	1
4933406D12Rik	0	0	0	0
4933406F09Rik	0	0	0	0
4933406G16Rik	0	0	0	0
4933406I18Rik	4.85	4.17	3.15	1.41
4933406J08Rik	0	0	0	0
4933406J10Rik	0	0	0.1	0
4933406K04Rik	0	0	0	0
4933406M09Rik	0.14	0.18	0.05	0
4933407E24Rik	0	0	0	0
4933407G14Rik	0	0	0.07	0
4933407I05Rik	0	0	0	0
4933407K13Rik	1.77	1.57	1.61	2.1
4933407L21Rik	0	0	0.16	0
4933408B17Rik	0.56	0.39	0.54	0.44
4933408J17Rik	0.07	0.06	0	0
4933408N05Rik	0	0	0	0
4933409G03Rik	0	0	0	0
4933409K07Rik	2.1	1.83	4.42	7.4
4933411E08Rik	0.07	0	0.05	0.07
4933411G06Rik	0	0	0	0
4933411K16Rik	0.26	0.45	0.27	0.76
4933412E12Rik	4.47	4.53	4.14	3.89
4933412E24Rik	0	0	0	0
4933412O06Rik	0	0.19	0	0
4933413G19Rik	0	0	0	0
4933413J09Rik	0.25	0.24	0.08	0.34
4933413L06Rik	0	0	0	0
4933415F23Rik	0	0.06	0	0
4933416C03Rik	0	0	0	0
4933416E03Rik	0	0	0	0
4933416I08Rik	0	0	0	0
4933416M06Rik	0.1	0	0	0
4933416M07Rik	0	0	0	0
4933417A18Rik	0.12	0	0	0
4933417D19Rik	0.2	0.35	0.69	0.29
4933417E11Rik	0.11	0.1	0	0
4933417G07Rik	0	0	0	0
4933417O13Rik	0.08	0.07	0.12	0
4933421I07Rik	0	0	0	0
4933421O10Rik	2.23	1.85	1.87	1.96
4933422A05Rik	0.09	0	0	0
4933424G05Rik	0.07	0.12	0	0.07
4933424G06Rik	0.22	0	0.25	0.11
4933425B07Rik	0	0	0	0
4933425L06Rik	0.06	0	0	0.05
4933427D06Rik	0	0	0	0.04
4933427D14Rik	3.98	2.95	3.24	3.68
4933427E11Rik	0.1	0.17	0.08	0.1
4933427E13Rik	0	0	0	0
4933427G17Rik	0.71	0.5	0.73	0.74
4933427I22Rik	0	0	0	0
4933428C19Rik	0	0	0	0
4933428G20Rik	1.16	2.4	1.4	1.01
4933429K18Rik	0	0	0	0
4933429O19Rik	0	0	0	0
4933430H16Rik	0	0	0	0
4933430I17Rik	0	0.17	0.21	0.2
4933430M04Rik	0	0	0	0
4933430N04Rik	0	0	0	0
4933431E20Rik	1.29	1.4	1.08	2
4933431G14Rik	0.2	0.12	0.15	0.09
4933432G23Rik	0	0	0	0
4933432I03Rik	0	0	0	0
4933432I09Rik	0	0.15	0	0.09
4933432K03Rik	0	0	0	0
4933433C11Rik	0	0	0.07	0.08
4933433F19Rik	0	0	0	0
4933433G08Rik	0	0	0	0
4933433G15Rik	0.32	0.09	0.25	0.21
4933433G19Rik	0.24	0	0.09	0
4933433H22Rik	0	0.23	0.05	0.13
4933434E20Rik	51.46	51.99	48.48	44.91
4933436E23Rik	0	0	0	0
4933436H12Rik	0	0	0	0
4933436I01Rik	0	0	0	0
4933438B17Rik	0	0	0	0
4933438K21Rik	0	0	0.05	0.21
4933439C10Rik	5.27	4.42	6.58	5.2
4933439K11Rik	0	0.46	0.1	0.13
4933440J02Rik	0	0	0	0
4933440M02Rik	0.07	0.06	0	0
5031410I06Rik	0	0	0	0
5031414D18Rik	2.9	1.78	3.09	2.78
5031425E22Rik	8.13	6.37	9.16	6.02
5031425F14Rik	0.3	0.13	0	0.21
5031426D15Rik	0.41	1	0.34	0.36
5031434C07Rik	0	0	0.13	0.17
5031434O11Rik	0.36	1.08	0.55	0.52
5031439G07Rik	30.69	30.4	31.67	29.72
5033403F01Rik	0.55	0.68	0.47	0.56
5033403H07Rik	0	0	0	0
5033404E19Rik	0	0	0	0
5033406O09Rik	0.42	0.24	0.32	0.2
5033428I22Rik	0.13	0	0.1	0.13
5330411J11Rik	0	0	0	0
5330413P13Rik	0	0	0	0
5330417C22Rik	0	0	0.03	0
5330426P16Rik	16.23	14.13	20.47	21.9
5330434G04Rik	0.03	0	0	0
5330439B14Rik	0	0	0	0
5430401F13Rik	0	0	0.34	0
5430402E10Rik	0	0	0	0
5430402O13Rik	0.13	0.46	0.1	0.26
5430403N17Rik	0	0.04	0.04	0.14
5430405H02Rik	3.59	3.14	5.39	3.93
5430416N02Rik	9.31	7.4	20.03	13.18
5430416O09Rik	5.41	6.75	5.18	5.38
5430419D17Rik	0	0	0	0
5430421F17Rik	0	0	0	0
5430421N21Rik	0	0	0	0
5430425K12Rik	0.4	0.59	0.08	0.19
5430427M07Rik	0	0	0	0
5430427O19Rik	0.28	0.37	0.21	0.3
5430428K19Rik	0	0	0	0
5430431A17Rik	0.49	0.28	0.12	0.47
5430434I15Rik	0	0	0	0
5430437J10Rik	0	0	0.08	0
5430440P10Rik	0	0	0	0
5530400C23Rik	0	0	0	0
5530401A14Rik	0	0	0	0
5530601H04Rik	1.53	1.5	1.11	1.38
5730403I07Rik	0	0	0.05	0
5730405O15Rik	0.43	1.23	0.87	0.55
5730408K05Rik	2.64	3.21	8.28	5.06
5730409E04Rik	13.9	15.65	15.84	12.07
5730412P04Rik	0	0	0	0
5730416F02Rik	0	0	0	0
5730420D15Rik	0	0	0	0.1
5730422E09Rik	0	0	0	0
5730435O14Rik	0	0	0	0
5730455P16Rik	14.71	15.76	13.12	15.5
5730457N03Rik	0	0	0	0
5730460C07Rik	0	0	0	0
5730480H06Rik	1.41	1.14	0.8	1.41
5730488B01Rik	0	0	0	0.05
